variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除信念输入,43,359.5608055591583,47300,-289.41,100.0,575.28,-864.69,-0.10253061387274,-0.0750852245113088,2.756597031487359,2.7274710681703356
去除信念输入,44,367.910902261734,48400,-296.71,100.0,559.63,-856.34,-0.08430530312988493,-0.10079118380219572,2.8265463405185276,2.674315889676412
去除信念输入,45,376.21963834762573,49500,-301.97,100.0,579.44,-881.41,-0.10894727967162099,-0.04538187914424473,2.5265239516894025,2.758470508787367
去除信念输入,46,384.6758806705475,50600,-296.23,100.0,565.95,-862.18,-0.08611723979314169,-0.07871891299469604,2.7120145241419475,2.624889130062527
去除信念输入,47,393.5456886291504,51700,-293.31,100.0,600.35,-893.66,-0.0966799734884666,-0.06912583614854763,2.6811475223965116,2.681161149342855
去除信念输入,48,402.098091840744,52800,-265.44,100.0,561.83,-827.27,-0.08543714365611474,-0.08550786927549375,2.6061389287312826,2.8089660618040297
去除信念输入,49,410.53906893730164,53900,-286.19,100.0,574.19,-860.38,-0.09724535362588035,-0.0673665297528108,2.670981680022346,2.6688731405470105
去除信念输入,50,418.93478775024414,55000,-326.29,100.0,622.48,-948.77,-0.0940022287890315,-0.07962814713828266,2.3219059652752345,2.93033930460612
去除信念输入,51,427.2275056838989,56100,-264.7,100.0,589.66,-854.36,-0.0902603179992487,-0.0835219867217044,2.625539477666219,2.7337399774127538
去除信念输入,52,435.65678453445435,57200,-263.51,100.0,566.36,-829.87,-0.12774022155337864,-0.06719297485219108,2.8077909628550213,2.511005965868632
去除信念输入,53,443.9569613933563,58300,-246.8,100.0,572.2,-819.0,-0.08052761885854932,-0.10466135389999383,2.6898776928583783,2.6289064327875775
去除信念输入,54,452.3056664466858,59400,-227.76,100.0,562.78,-790.54,-0.0888783249590132,-0.08438654236702456,2.5738301939434476,2.656796055369907
去除信念输入,55,460.6628203392029,60500,-244.84,100.0,577.2,-822.04,-0.09248295700591472,-0.08816906321379873,2.626308496793111,2.4601702796088323
去除信念输入,56,469.0760123729706,61600,-251.25,100.0,584.78,-836.03,-0.09448547147524854,-0.07490674629807473,2.5089299307929145,2.554689719941881
去除信念输入,57,477.3993716239929,62700,-229.48,100.0,577.92,-807.4,-0.0963133652177122,-0.07446789509720272,2.6284571515189277,2.4167346954345703
去除信念输入,58,485.7687728404999,63800,-199.45,100.0,556.64,-756.09,-0.09976456806891494,-0.0867622186196968,2.6160773317019146,2.3675052165985107
去除信念输入,59,494.1040017604828,64900,-162.12,100.0,552.56,-714.68,-0.10332037882051534,-0.06719832610752847,2.500041378868951,2.428443486160702
去除信念输入,60,502.3434295654297,66000,-186.11,100.0,580.45,-766.56,-0.07328923733697998,-0.09596187262278465,2.3436444229549833,2.6080467263857523
去除信念输入,61,510.67476654052734,67100,-172.37,100.0,577.82,-750.19,-0.08591966228559614,-0.08957075360748502,2.3806988663143582,2.486056307951609
去除信念输入,62,519.003823518753,68200,-210.65,100.0,623.72,-834.37,-0.1337189813454946,-0.053095156368282104,2.628970580630832,2.1263775653309294
去除信念输入,63,527.2735812664032,69300,-190.94,100.0,615.74,-806.68,-0.058380299020144674,-0.08717330762495597,2.5549389150407578,2.1606160468525357
去除信念输入,64,535.5864081382751,70400,-224.99,100.0,621.89,-846.88,-0.06972251531357566,-0.07468825924313731,2.1723961684438917,2.532926505141788
去除信念输入,65,543.8559703826904,71500,-250.42,100.0,662.56,-912.98,-0.10183759165099926,-0.05567087750467989,2.3251330031288995,2.344776202572717
去除信念输入,66,552.1818945407867,72600,-243.53,100.0,654.46,-897.99,-0.10912009407248761,-0.04958256839050187,2.545678663253784,1.964750952190823
去除信念输入,67,560.5295736789703,73700,-278.65,100.0,681.67,-960.32,-0.08066409101916684,-0.07297652075584564,2.452232199245029,2.2095698992411297
去除信念输入,68,568.8476696014404,74800,-322.21,100.0,725.28,-1047.49,-0.08274036389258173,-0.07851107054286532,2.2025369895829097,2.3894397152794733
去除信念输入,69,577.162383556366,75900,-338.54,100.0,752.18,-1090.72,-0.09698894023895263,-0.03845075865586599,2.282132025559743,2.376255965232849
去除信念输入,70,585.591605424881,77000,-302.04,100.0,722.82,-1024.86,-0.08631867265535725,-0.09465264003309938,2.690568372938368,1.9387498789363438
去除信念输入,71,593.876302242279,78100,-288.61,100.0,705.44,-994.05,-0.10088842913715376,-0.05521405082609918,2.27157244682312,2.156436357233259
去除信念输入,72,602.21222615242,79200,-328.53,100.0,717.09,-1045.62,-0.09606246030630751,-0.04199395973442329,2.08951180378596,2.473881251282162
去除信念输入,73,610.6357760429382,80300,-285.31,100.0,695.72,-981.03,-0.09309998949368795,-0.057309500376383465,2.1665416161219277,2.3513571593496536
去除信念输入,74,619.0082318782806,81400,-252.07,100.0,663.91,-915.98,-0.10181567677193218,-0.04322762050562435,2.2840163667996722,2.1271485792265996
去除信念输入,75,627.2915477752686,82500,-295.74,100.0,733.44,-1029.18,-0.08070550649944279,-0.07379902402559917,1.8263155076238844,2.655190759234958
去除信念输入,76,635.5432388782501,83600,-310.85,100.0,749.78,-1060.63,-0.08254822636954487,-0.07390531963772244,2.015731736024221,2.388821487956577
去除信念输入,77,643.877970457077,84700,-311.16,100.0,746.75,-1057.91,-0.07988618140419325,-0.04078905582427979,1.8959776520729066,2.3883647680282594
去除信念输入,78,652.159654378891,85800,-271.74,100.0,714.26,-986.0,-0.0794407514958746,-0.0605138559670498,2.1525458998150295,2.0465868367089164
去除信念输入,79,660.497974395752,86900,-347.08,100.0,790.53,-1137.61,-0.087130707823154,-0.050580716298686136,1.9600669768121508,2.1952483038107555
去除信念输入,80,668.8494944572449,88000,-369.48,100.0,816.23,-1185.71,-0.05946359497805436,-0.07991017028689384,1.9228236926926507,2.3150766015052797
去除信念输入,81,677.1559853553772,89100,-329.58,100.0,817.21,-1146.79,-0.09285093220985598,-0.052329089399427174,1.9818439523379008,2.3870707776811386
去除信念输入,82,685.4698662757874,90200,-338.6,100.0,848.27,-1186.87,-0.06539563171358573,-0.06300425270779265,2.0633060110939874,2.207374456193712
