variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
SG-MAPPO,1,9.612681865692139,1100,1028.3636363636363,100.0,-63.90909090909091,1092.2727272727273,-0.014315145987051504,-0.03759200484664352,3.3715901683878013,3.4017265328654536
SG-MAPPO,2,19.09256100654602,2200,913.8181818181819,100.0,73.81818181818181,840.0,-0.04050404123134083,-0.05153840321495577,3.370359535570498,3.4023314272915877
SG-MAPPO,3,28.475447177886963,3300,796.3939393939394,100.0,237.3939393939394,559.0,-0.03561089149917717,-0.04891183517045445,3.351870625107377,3.385130246480306
SG-MAPPO,4,37.99363732337952,4400,789.7045454545455,100.0,237.5681818181818,552.1363636363636,-0.060993945251943335,-0.045366373292549896,3.336850475381922,3.3648882530353688
SG-MAPPO,5,47.40747046470642,5500,773.7454545454545,100.0,268.76363636363635,504.9818181818182,-0.05688093102502602,-0.0344610041766255,3.317791466359739,3.346539303108498
SG-MAPPO,6,57.06039237976074,6600,733.1818181818181,100.0,331.5,401.6818181818182,-0.033741060420180914,-0.05652564418657372,3.3046528277573763,3.3469968062859996
SG-MAPPO,7,66.53858542442322,7700,712.5064935064935,100.0,364.6623376623377,347.84415584415586,-0.03112268592748377,-0.06882840657123813,3.306254921136079,3.307856965948034
SG-MAPPO,8,76.28934669494629,8800,708.3522727272727,100.0,390.5568181818182,317.79545454545456,-0.025241252724771148,-0.08112067129049036,3.2874532408184476,3.272405739183779
SG-MAPPO,9,85.88680076599121,9900,708.3131313131313,100.0,405.4949494949495,302.8181818181818,-0.06252994453879418,-0.033607892140194225,3.284068120850457,3.227039999432034
SG-MAPPO,10,95.70989203453064,11000,676.35,100.0,455.22,221.13,-0.04375423539291929,-0.06567107609697376,3.2748337763327138,3.2888100765369557
SG-MAPPO,11,105.2547779083252,12100,668.06,100.0,476.69,191.37,-0.026720485753483243,-0.07733279121694742,3.29047550978484,3.2316000284972013
SG-MAPPO,12,115.03279495239258,13200,688.47,100.0,459.42,229.05,-0.061532762867433054,-0.06669979901225478,3.264573097229004,3.2553466779214366
SG-MAPPO,13,124.67221903800964,14300,700.99,100.0,453.13,247.86,-0.061915999140452455,-0.05635751342331922,3.260858407726994,3.210008047245167
SG-MAPPO,14,134.28637409210205,15400,693.69,100.0,473.04,220.65,-0.0738070801038433,-0.03159742688553201,3.2428381089810974,3.22699597146776
SG-MAPPO,15,143.821594953537,16500,723.37,100.0,426.55,296.82,-0.0829454053848706,-0.03301778804786779,3.161514308717516,3.21623111654211
SG-MAPPO,16,153.4605531692505,17600,719.63,100.0,438.26,281.37,-0.0526580674642766,-0.056507233461296116,3.0859738853242664,3.205568799266109
SG-MAPPO,17,162.91930723190308,18700,732.61,100.0,410.86,321.75,-0.06756624237944682,-0.054573254470058064,3.0572486453586154,3.2076799737082586
SG-MAPPO,18,172.51790022850037,19800,735.67,100.0,395.41,340.26,-0.03501014839167948,-0.08445487916469574,3.1102993488311768,3.2099544869528875
SG-MAPPO,19,182.07630825042725,20900,729.35,100.0,415.1,314.25,-0.06053580164357468,-0.06012379888583113,3.1096121867497764,3.209842085838318
SG-MAPPO,20,191.5980839729309,22000,720.48,100.0,419.37,301.11,-0.048982644039723605,-0.07174151694333111,3.0690036791342274,3.2238899955043085
SG-MAPPO,21,201.09209990501404,23100,740.42,100.0,385.61,354.81,-0.07353059854358435,-0.0605750426788021,3.061034357106244,3.187913656234741
SG-MAPPO,22,210.59262990951538,24200,751.42,100.0,363.91,387.51,-0.06118806632649568,-0.06511689438829543,3.1280994415283203,3.115112410651313
SG-MAPPO,23,220.1495988368988,25300,791.54,100.0,295.28,496.26,-0.06296420594056447,-0.0664303559396002,3.04298495804822,3.147464946464256
SG-MAPPO,24,229.78757166862488,26400,810.57,100.0,293.22,517.35,-0.0384630585020339,-0.09267053697948102,3.0609428176173457,3.1120515487812184
SG-MAPPO,25,240.44355869293213,27500,813.48,100.0,291.27,522.21,-0.06105971205289717,-0.06393917484415902,2.997115386856927,3.071945000577856
SG-MAPPO,26,249.44544291496277,28600,796.0,100.0,306.43,489.57,-0.08246441820153484,-0.048318326473236084,2.9461894167794123,3.056497604758651
SG-MAPPO,27,257.98726773262024,29700,771.58,100.0,332.29,439.29,-0.07188271529351671,-0.047088065909014806,2.84588834532985,3.0247252296518394
SG-MAPPO,28,266.8806936740875,30800,768.74,100.0,329.78,438.96,-0.07078953294290437,-0.057664550840854645,2.759647912449307,3.0650946255083436
SG-MAPPO,29,275.9854726791382,31900,756.76,100.0,349.24,407.52,-0.07169059382889557,-0.046356041467300164,2.817174196243286,2.9572795187985457
