seed,training_iteration,episode_reward_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,time_total_s
0,73,47.55,52.4,-4.85,-0.0069453660398721695,-0.0031019587768241763,94.99590253829956
0,74,49.0,55.49,-6.49,-0.005004305392503738,-0.0038854231825098395,96.28163838386536
0,75,49.31,55.32,-6.01,-0.003389452351257205,-0.006503070238977671,97.5752944946289
0,76,49.39,54.75,-5.36,-0.008825207594782114,-0.005441031418740749,98.88649034500122
0,77,50.36,56.07,-5.71,-0.004211789928376675,-0.006678415462374687,100.17198133468628
0,78,51.59,55.37,-3.78,-0.004168327548541129,6.549665704369545e-05,101.45338153839111
0,79,50.67,55.03,-4.36,-0.0040586236864328384,-0.006320024840533733,102.76569628715515
0,80,51.25,55.75,-4.5,-0.004345381632447243,-0.002561621367931366,104.05001330375671
0,81,48.52,52.63,-4.11,-0.004838805645704269,-0.006450695917010307,105.34748220443726
0,82,50.05,53.45,-3.4,-0.008641129359602928,0.0007057879120111465,106.6276364326477
0,83,56.58,58.54,-1.96,-0.004522424191236496,-0.0013525299727916718,107.91292142868042
0,84,56.6,59.09,-2.49,-0.0064473263919353485,-0.001089122612029314,109.2071430683136
0,85,57.55,60.51,-2.96,-0.008667448535561562,-0.00915973074734211,110.52479696273804
0,86,57.97,60.6,-2.63,-0.006911881268024445,-0.003163301618769765,111.80415487289429
0,87,55.01,57.73,-2.72,-0.009426741860806942,-0.003973659593611956,113.12019991874695
0,88,51.5,55.43,-3.93,-0.008674395270645618,-0.004466373473405838,114.41507077217102
0,89,54.38,56.58,-2.2,-0.004958067089319229,-0.0007885401137173176,115.76552057266235
0,90,52.87,56.37,-3.5,-0.011924204416573048,-0.001586293801665306,117.04847264289856
0,91,52.56,55.76,-3.2,-0.006521139293909073,-0.0029708556830883026,118.38411259651184
0,92,50.99,52.89,-1.9,-0.011200714856386185,-0.0004285629838705063,119.67004156112671
0,93,47.49,49.61,-2.12,-0.005692689213901758,-0.0007289480417966843,120.95357751846313
0,94,50.96,52.46,-1.5,-0.0071950145065784454,-0.0032785520888864994,122.25834369659424
0,95,53.25,54.86,-1.61,-0.0017731583211570978,-0.0036018425598740578,123.57460165023804
0,96,56.98,58.2,-1.22,-0.002677204320207238,-0.0017654187977313995,124.87044072151184
0,97,59.13,60.0,-0.87,-0.006229895167052746,-0.0009490195661783218,126.29082584381104
0,98,54.28,55.08,-0.8,-0.003871604800224304,-0.006203122437000275,127.57421779632568
0,99,52.48,53.65,-1.17,-0.004224252887070179,-0.0025279689580202103,128.87642073631287
0,100,48.19,49.93,-1.74,-0.000978071242570877,-0.002454366534948349,130.16048884391785
0,101,50.83,51.98,-1.15,-0.005515307188034058,0.0002461690455675125,131.44351887702942
0,102,52.84,54.1,-1.26,-0.0060054343193769455,-0.0031132095027714968,132.7774109840393
0,103,52.51,53.42,-0.91,-0.007911069318652153,-0.001959599554538727,134.07590889930725
0,104,55.46,56.39,-0.93,-0.0033972598612308502,-0.0013537269551306963,135.364844083786
0,105,56.94,57.69,-0.75,-0.0048288749530911446,-0.000178653746843338,136.6492359638214
0,106,57.4,57.61,-0.21,-0.004545676521956921,-0.0009216672042384744,137.9524998664856
0,107,58.38,58.5,-0.12,-0.009289590641856194,-0.0005139696295373142,139.24982285499573
0,108,60.74,60.63,0.11,-0.0024756118655204773,-0.0011108256876468658,140.54114198684692
0,109,56.7,57.04,-0.34,-0.006199302151799202,-0.0012147240340709686,141.85442209243774
0,110,58.08,58.37,-0.29,-0.011801819317042828,-0.002240460366010666,143.15457010269165
0,111,57.52,57.54,-0.02,0.0006425557658076286,-0.0004623560234904289,144.4601731300354
0,112,54.23,54.32,-0.09,-0.003727864008396864,-0.0007256190292537212,145.74415016174316
0,113,58.19,58.42,-0.23,0.0003074207343161106,-0.001956099644303322,147.04250621795654
0,114,58.35,58.44,-0.09,-0.002769020851701498,-0.00174619909375906,148.3460614681244
0,115,58.98,59.0,-0.02,-0.006716534961014986,-0.004114869982004166,149.63299942016602
0,116,63.28,63.89,-0.61,-0.007618604227900505,-0.0023087579756975174,150.9281463623047
0,117,56.12,56.91,-0.79,-0.006044343346729875,-0.0013093603774905205,152.23640418052673
0,118,58.6,60.53,-1.93,-0.010868160054087639,-0.009532644413411617,153.5223970413208
0,119,56.36,58.34,-1.98,-0.0024677440524101257,-0.0005327686667442322,154.8240830898285
0,120,55.44,56.92,-1.48,-0.0027990820817649364,-0.0008343122899532318,156.10824394226074
0,121,60.41,61.55,-1.14,-0.006695261225104332,-0.0024619409814476967,157.41484093666077
0,122,62.6,62.53,0.07,-0.006709564942866564,-0.0017255954444408417,158.72518587112427
0,123,62.85,62.89,-0.04,-0.008520951494574547,-0.0035189338959753513,160.01529216766357
0,124,62.05,62.04,0.01,-0.004707875661551952,-0.003104555420577526,161.30296635627747
0,125,63.35,63.52,-0.17,-0.0041013918817043304,-0.0019688494503498077,162.6191954612732
0,126,61.54,62.6,-1.06,-0.006541361333802342,-0.01069822278805077,163.92595744132996
0,127,56.31,58.03,-1.72,-0.0005791683215647936,-0.004546850919723511,165.21723747253418
0,128,59.85,61.48,-1.63,-0.0032325033098459244,-0.0016359174624085426,166.50196075439453
0,129,61.99,62.8,-0.81,-0.004624266177415848,-0.0015533100813627243,167.80345463752747
0,130,62.08,62.14,-0.06,-0.0005029668100178242,-0.002198167145252228,169.10974383354187
0,131,65.73,66.09,-0.36,-0.007104011252522469,-0.0017610625363886356,170.41132402420044
0,132,66.6,67.12,-0.52,-0.004802830517292023,-0.0017848741263151169,171.72282910346985
0,133,62.72,63.06,-0.34,-0.010056136175990105,-0.0014069993048906326,173.00779914855957
0,134,59.85,59.98,-0.13,-0.006209671497344971,8.711405098438263e-05,174.3149974346161
0,135,58.48,58.86,-0.38,0.0018166545778512955,-0.003305640071630478,175.6009783744812
0,136,54.35,54.43,-0.08,-0.002373218536376953,0.0011395551264286041,176.88696241378784
0,137,59.3,60.22,-0.92,-0.004915215075016022,-0.0010277554392814636,178.20692038536072
0,138,60.54,62.1,-1.56,-0.0032118186354637146,-0.003832034533843398,179.49905252456665
0,139,60.04,61.05,-1.01,-0.003994690254330635,-0.00043998751789331436,180.78751254081726
0,140,58.93,60.19,-1.26,-0.012774229981005192,-0.0035717515274882317,182.10085129737854
0,141,55.6,57.02,-1.42,-0.00024319998919963837,-0.005759585648775101,183.4065842628479
0,142,55.52,56.21,-0.69,-0.006502997130155563,0.0020156539976596832,184.70374298095703
0,143,56.89,57.51,-0.62,-0.008320949040353298,9.677372872829437e-06,185.98633861541748
0,144,55.45,55.98,-0.53,-0.013146782293915749,-0.0020777564495801926,187.28160667419434
0,145,57.98,57.85,0.13,-0.010228605940937996,-0.0005389535799622536,188.57084369659424
0,146,60.4,60.27,0.13,-0.008379295002669096,-0.003401997499167919,189.86227679252625
0,147,62.91,62.94,-0.03,-0.004587260540574789,-0.000711243599653244,191.1880760192871
0,148,65.18,65.46,-0.28,0.0040027061477303505,-0.001288391649723053,192.4849112033844
0,149,62.03,62.15,-0.12,-0.00032699108123779297,-0.0036644088104367256,193.7989010810852
0,150,61.75,62.51,-0.76,-0.007234728895127773,-0.0031712306663393974,195.10405611991882
0,151,64.42,64.93,-0.51,0.0020778104662895203,-0.0015236586332321167,196.39726996421814
0,152,58.85,59.2,-0.35,-0.0076730623841285706,-0.00018712342716753483,197.71279096603394
0,153,59.03,59.47,-0.44,0.0036237500607967377,-4.668720066547394e-06,199.00954914093018
0,154,63.78,63.65,0.13,-0.0038805247750133276,-0.0023292498663067818,200.3053343296051
0,155,61.76,61.77,-0.01,-0.0024325004778802395,-0.0037362612783908844,201.61164617538452
0,156,69.43,69.28,0.15,-0.010470758192241192,-0.0007730945944786072,202.90349340438843
0,157,69.51,69.68,-0.17,-0.0042960611172020435,0.0003848997876048088,204.21949243545532
0,158,64.88,65.07,-0.19,-0.0018149353563785553,2.5996007025241852e-05,205.51620149612427
0,159,64.2,64.25,-0.05,-0.002587367780506611,-0.002206341363489628,206.81981468200684
0,160,63.43,64.37,-0.94,-0.0016473503783345222,-0.0006390081252902746,208.11191749572754
