episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack,parameter_name,parameter_value
0,30,3,0,1,0,0.012486332096159458,0.9142111539840698,0.01854895055294037,psi0,0.3
0,30,4,1,0,0,0.9351592659950256,0.3343598544597626,0.11060430109500885,psi0,0.3
0,31,0,1,1,1,0.012486327439546585,0.9878326654434204,0.9084345102310181,psi0,0.3
0,31,1,1,0,0,0.9355931282043457,0.49150949716567993,0.4362291097640991,psi0,0.3
0,31,2,0,1,0,0.012486355379223824,0.6346874237060547,0.11902018636465073,psi0,0.3
0,31,3,0,1,0,0.012486327439546585,0.9177938103675842,0.01840433105826378,psi0,0.3
0,31,4,1,0,0,0.935330331325531,0.32992300391197205,0.1108357384800911,psi0,0.3
0,32,0,1,1,1,0.012486323714256287,0.9880535006523132,0.9082475304603577,psi0,0.3
0,32,1,1,1,0,0.9355931282043457,0.5032885670661926,0.43162649869918823,psi0,0.3
0,32,2,0,1,0,0.012486341409385204,0.6281511187553406,0.11800649017095566,psi0,0.3
0,32,3,0,1,0,0.012486323714256287,0.9207907319068909,0.01827722042798996,psi0,0.3
0,32,4,1,0,0,0.9354338645935059,0.32598650455474854,0.11111675947904587,psi0,0.3
0,33,0,1,1,1,0.012486321851611137,0.9883960485458374,0.905006468296051,psi0,0.3
0,33,1,1,1,0,0.4758617877960205,0.5176324844360352,0.431847482919693,psi0,0.3
0,33,2,0,1,0,0.012486332096159458,0.6144164204597473,0.10758823156356812,psi0,0.3
0,33,3,0,1,0,0.012486321851611137,0.922542929649353,0.012937365099787712,psi0,0.3
0,33,4,1,0,0,0.9354965686798096,0.3230810761451721,0.11512292176485062,psi0,0.3
0,34,0,1,1,1,0.012486320920288563,0.9882800579071045,0.9008144736289978,psi0,0.3
0,34,1,1,1,0,0.14451467990875244,0.5142322182655334,0.3914957642555237,psi0,0.3
0,34,2,0,1,0,0.012486327439546585,0.6116082668304443,0.08731967210769653,psi0,0.3
0,34,3,0,1,0,0.012486320920288563,0.9243413209915161,0.01372985914349556,psi0,0.3
0,34,4,1,0,0,0.9355345964431763,0.32736870646476746,0.13329237699508667,psi0,0.3
0,35,0,1,1,1,0.012486319988965988,0.9888244271278381,0.9001721739768982,psi0,0.3
0,35,1,1,1,0,0.057417936623096466,0.5194728374481201,0.36033716797828674,psi0,0.3
0,35,2,0,1,0,0.012486323714256287,0.6071533560752869,0.07452978193759918,psi0,0.3
0,35,3,0,1,0,0.012486319988965988,0.9244179129600525,0.014596556313335896,psi0,0.3
0,35,4,1,0,0,0.9355576634407043,0.31981468200683594,0.14395172894001007,psi0,0.3
0,36,0,1,1,1,0.012486319988965988,0.9888209104537964,0.9014321565628052,psi0,0.3
0,36,1,1,1,0,0.031771011650562286,0.5118599534034729,0.3389890193939209,psi0,0.3
0,36,2,0,1,0,0.012486321851611137,0.5965880751609802,0.06710288673639297,psi0,0.3
0,36,3,0,1,0,0.012486319988965988,0.9261619448661804,0.01499062031507492,psi0,0.3
0,36,4,1,0,0,0.9355716109275818,0.31916752457618713,0.15054947137832642,psi0,0.3
0,37,0,1,1,1,0.012486319988965988,0.9892145991325378,0.9046995639801025,psi0,0.3
0,37,1,1,1,0,0.022050054743885994,0.508112907409668,0.32285916805267334,psi0,0.3
0,37,2,0,1,0,0.012486320920288563,0.5863549709320068,0.06085919588804245,psi0,0.3
0,37,3,0,1,0,0.012486319988965988,0.9253045916557312,0.015260361135005951,psi0,0.3
0,37,4,1,0,0,0.9355801343917847,0.31867438554763794,0.15571953356266022,psi0,0.3
0,38,0,1,1,1,0.012486319057643414,0.989447832107544,0.9078760147094727,psi0,0.3
0,38,1,1,1,0,0.017640994861721992,0.516240119934082,0.31144198775291443,psi0,0.3
0,38,2,0,1,0,0.012486319988965988,0.5745980739593506,0.05695138871669769,psi0,0.3
0,38,3,0,1,0,0.012486319057643414,0.9259577989578247,0.016174402087926865,psi0,0.3
0,38,4,1,0,0,0.9355852603912354,0.32128021121025085,0.15149882435798645,psi0,0.3
0,39,0,1,1,1,0.012486319057643414,0.9892956614494324,0.9086976647377014,psi0,0.3
0,39,1,1,1,0,0.015401479788124561,0.521811842918396,0.3024933338165283,psi0,0.3
0,39,2,0,1,0,0.012486319988965988,0.5651589632034302,0.05617665871977806,psi0,0.3
0,39,3,0,1,0,0.012486319057643414,0.9260164499282837,0.017279306426644325,psi0,0.3
0,39,4,1,0,0,0.9355883598327637,0.3226960599422455,0.1501622498035431,psi0,0.3
0,40,0,1,1,1,0.012486319057643414,0.9887697696685791,0.9125866889953613,psi0,0.3
0,40,1,1,1,0,0.014182040467858315,0.5276436805725098,0.30011698603630066,psi0,0.3
0,40,2,0,1,0,0.012486319988965988,0.5645145177841187,0.05348179489374161,psi0,0.3
0,40,3,0,1,0,0.012486319057643414,0.9276071190834045,0.017086166888475418,psi0,0.3
0,40,4,1,0,0,0.9355902671813965,0.32161709666252136,0.1476273387670517,psi0,0.3
0,41,0,1,1,1,0.012486319057643414,0.9888638257980347,0.9141974449157715,psi0,0.3
0,41,1,1,1,0,0.013489305041730404,0.5480043888092041,0.2923593521118164,psi0,0.3
0,41,2,0,1,0,0.012486319057643414,0.5645365118980408,0.053083259612321854,psi0,0.3
0,41,3,0,1,0,0.012486319057643414,0.9288970232009888,0.01671641133725643,psi0,0.3
0,41,4,1,0,0,0.9355913996696472,0.32793915271759033,0.15007947385311127,psi0,0.3
0,42,0,1,1,1,0.012486319057643414,0.9892609119415283,0.9131471514701843,psi0,0.3
0,42,1,1,1,0,0.013085512444376945,0.5719729661941528,0.2855502963066101,psi0,0.3
0,42,2,0,1,0,0.012486319057643414,0.5587936639785767,0.05160648003220558,psi0,0.3
0,42,3,0,1,0,0.012486319057643414,0.9306202530860901,0.01658431999385357,psi0,0.3
0,42,4,1,0,0,0.9355921149253845,0.3219201862812042,0.15738144516944885,psi0,0.3
0,43,0,1,1,1,0.012486319057643414,0.9895644187927246,0.9126301407814026,psi0,0.3
0,43,1,1,1,0,0.01284643542021513,0.5823802351951599,0.2824075520038605,psi0,0.3
0,43,2,0,1,0,0.012486319057643414,0.55759596824646,0.05067998543381691,psi0,0.3
0,43,3,0,1,0,0.012486319057643414,0.9319392442703247,0.01656275987625122,psi0,0.3
0,43,4,1,0,0,0.935592532157898,0.31956371665000916,0.16060969233512878,psi0,0.3
0,44,0,1,1,1,0.012486319057643414,0.989784300327301,0.9123681783676147,psi0,0.3
0,44,1,1,1,0,0.01270353328436613,0.5884673595428467,0.27978751063346863,psi0,0.3
0,44,2,0,1,0,0.012486319057643414,0.5575802326202393,0.0498618483543396,psi0,0.3
0,44,3,0,1,0,0.012486319057643414,0.932865560054779,0.01656358875334263,psi0,0.3
0,44,4,1,0,0,0.935592770576477,0.31770220398902893,0.16245074570178986,psi0,0.3
0,45,0,1,1,1,0.012486319057643414,0.9899598360061646,0.9122353792190552,psi0,0.3
0,45,1,1,1,0,0.0126176243647933,0.5923452377319336,0.2774883508682251,psi0,0.3
0,45,2,0,1,0,0.012486319057643414,0.5578394532203674,0.049175016582012177,psi0,0.3
0,45,3,0,1,0,0.012486319057643414,0.9336245059967041,0.01656654290854931,psi0,0.3
0,45,4,1,0,0,0.9355929493904114,0.3160819113254547,0.1636277139186859,psi0,0.3
0,46,0,1,1,1,0.012486319057643414,0.9901062846183777,0.91217041015625,psi0,0.3
0,46,1,1,1,0,0.012565798126161098,0.5950295925140381,0.2753758728504181,psi0,0.3
0,46,2,0,1,0,0.012486319057643414,0.5581138730049133,0.04859929904341698,psi0,0.3
0,46,3,0,1,0,0.012486319057643414,0.9342674612998962,0.01656707003712654,psi0,0.3
0,46,4,1,0,0,0.9355930089950562,0.3146253824234009,0.16442005336284637,psi0,0.3
0,47,0,1,1,1,0.012486319057643414,0.9902318120002747,0.9121465086936951,psi0,0.3
0,47,1,1,1,0,0.01253446564078331,0.5970125794410706,0.27339863777160645,psi0,0.3
0,47,2,0,1,0,0.012486319057643414,0.5583388805389404,0.04811205714941025,psi0,0.3
0,47,3,0,1,0,0.012486319057643414,0.9348219633102417,0.01656433567404747,psi0,0.3
0,47,4,1,0,0,0.9355930685997009,0.31330999732017517,0.1649792194366455,psi0,0.3
0,48,0,1,1,1,0.012486319057643414,0.9903420209884644,0.9121509194374084,psi0,0.3
0,48,1,1,1,0,0.01251550018787384,0.5985488891601562,0.27153515815734863,psi0,0.3
0,48,2,0,1,0,0.012486319057643414,0.5585160255432129,0.04769440367817879,psi0,0.3
0,48,3,0,1,0,0.012486319057643414,0.9353050589561462,0.01655866578221321,psi0,0.3
0,48,4,1,0,0,0.9355931282043457,0.31211748719215393,0.16539131104946136,psi0,0.3
0,49,0,1,1,1,0.012486319057643414,0.9904404878616333,0.912175714969635,psi0,0.3
0,49,1,1,1,0,0.01250401046127081,0.5997777581214905,0.26977378129959106,psi0,0.3
0,49,2,0,1,0,0.012486319057643414,0.5586631894111633,0.04733152315020561,psi0,0.3
0,49,3,0,1,0,0.012486319057643414,0.9357290863990784,0.016550732776522636,psi0,0.3
0,49,4,1,0,0,0.9355931282043457,0.31103068590164185,0.16570673882961273,psi0,0.3
1,0,0,0,1,1,0.30000001192092896,0.5229845643043518,0.6051615476608276,psi0,0.3
1,0,1,1,0,1,0.30000001192092896,0.49699628353118896,0.5619878768920898,psi0,0.3
1,0,2,1,1,0,0.30000001192092896,0.5662947297096252,0.42169269919395447,psi0,0.3
1,0,3,1,1,0,0.30000001192092896,0.5803817510604858,0.3282569944858551,psi0,0.3
1,0,4,1,1,0,0.30000001192092896,0.5978953242301941,0.4348800480365753,psi0,0.3
1,1,0,0,1,1,0.09677419066429138,0.6237382292747498,0.8027799129486084,psi0,0.3
1,1,1,1,0,1,0.6315789222717285,0.38945677876472473,0.513923704624176,psi0,0.3
1,1,2,1,1,0,0.09677419066429138,0.5561964511871338,0.39820989966392517,psi0,0.3
1,1,3,1,1,0,0.09677419066429138,0.6863589286804199,0.13459496200084686,psi0,0.3
1,1,4,1,1,0,0.09677419066429138,0.7360970973968506,0.2441163808107376,psi0,0.3
1,2,0,0,1,1,0.04417472705245018,0.6837409734725952,0.8608236908912659,psi0,0.3
1,2,1,1,0,0,0.7989631295204163,0.30612555146217346,0.44693219661712646,psi0,0.3
1,2,2,1,1,0,0.04417472705245018,0.5091398358345032,0.3877582848072052,psi0,0.3
1,2,3,1,1,0,0.04417472705245018,0.7183147668838501,0.058348316699266434,psi0,0.3
1,2,4,1,1,0,0.04417472705245018,0.7745640277862549,0.14633755385875702,psi0,0.3
1,3,0,0,1,1,0.027003567665815353,0.7089526653289795,0.8887296319007874,psi0,0.3
1,3,1,1,0,0,0.8687345385551453,0.380659282207489,0.41424161195755005,psi0,0.3
1,3,2,1,1,0,0.027003567665815353,0.505524754524231,0.36518535017967224,psi0,0.3
1,3,3,1,1,0,0.027003567665815353,0.7647737264633179,0.03870244696736336,psi0,0.3
1,3,4,1,1,0,0.027003567665815353,0.6589074730873108,0.11735641956329346,psi0,0.3
1,4,0,0,1,1,0.0199624951928854,0.7732906937599182,0.8970137238502502,psi0,0.3
1,4,1,1,0,0,0.900172233581543,0.41705790162086487,0.3837599754333496,psi0,0.3
1,4,2,1,1,0,0.0199624951928854,0.556327223777771,0.36691245436668396,psi0,0.3
1,4,3,1,1,0,0.0199624951928854,0.8040894865989685,0.031241631135344505,psi0,0.3
1,4,4,1,1,0,0.0199624951928854,0.6233295202255249,0.11333335191011429,psi0,0.3
1,5,0,0,1,1,0.01660429686307907,0.8610360026359558,0.8930707573890686,psi0,0.3
1,5,1,1,0,0,0.9158116579055786,0.46398311853408813,0.38640886545181274,psi0,0.3
1,5,2,1,1,0,0.01660429686307907,0.5570701956748962,0.3748593032360077,psi0,0.3
1,5,3,1,1,0,0.01660429686307907,0.8391337990760803,0.028411630541086197,psi0,0.3
1,5,4,1,1,0,0.01660429686307907,0.5796494483947754,0.1164226233959198,psi0,0.3
1,6,0,0,1,1,0.014844880439341068,0.9027653932571411,0.8944182395935059,psi0,0.3
1,6,1,1,1,0,0.924180269241333,0.5056740641593933,0.417275071144104,psi0,0.3
1,6,2,1,1,0,0.014844880439341068,0.5422908067703247,0.3868182301521301,psi0,0.3
1,6,3,1,1,0,0.014844880439341068,0.8456831574440002,0.02672559954226017,psi0,0.3
1,6,4,1,1,0,0.014844880439341068,0.5265364050865173,0.11138404160737991,psi0,0.3
1,7,0,0,1,1,0.013868582434952259,0.9186933040618896,0.8873052000999451,psi0,0.3
1,7,1,1,1,0,0.44941839575767517,0.5640569925308228,0.43745556473731995,psi0,0.3
1,7,2,1,1,0,0.013868582434952259,0.5691654086112976,0.30431947112083435,psi0,0.3
1,7,3,1,1,0,0.013868582434952259,0.8621557354927063,0.020420750603079796,psi0,0.3
1,7,4,1,0,0,0.013868582434952259,0.49446901679039,0.10971342027187347,psi0,0.3
1,8,0,0,1,1,0.013307560235261917,0.9497063755989075,0.8799042701721191,psi0,0.3
1,8,1,1,1,0,0.13671830296516418,0.6024214029312134,0.48196080327033997,psi0,0.3
1,8,2,1,1,0,0.013307560235261917,0.6281212568283081,0.24276715517044067,psi0,0.3
1,8,3,1,1,0,0.013307560235261917,0.8752174377441406,0.021794525906443596,psi0,0.3
1,8,4,1,0,0,0.17749132215976715,0.4865262508392334,0.12958376109600067,psi0,0.3
1,9,0,0,1,1,0.01297825388610363,0.9646170735359192,0.8940294981002808,psi0,0.3
