seed,training_iteration,episode_reward_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,time_total_s
0,1,-58.3,115.3,-173.6,0.08451172150671482,-0.0018939655274152756,1.4177758693695068
0,2,-86.35,131.85,-218.2,-0.007240552455186844,-0.013402269221842289,2.794015884399414
0,3,-112.63333333333334,154.3,-266.93333333333334,-0.016038652509450912,-0.00929010659456253,4.24747109413147
0,4,-94.2,121.5,-215.7,-0.010017676278948784,-0.008179774507880211,5.626344203948975
0,5,-95.74509803921569,120.92156862745098,-216.66666666666666,-0.011617603595368564,-0.012384489527903497,7.012889385223389
0,6,-101.60655737704919,124.54098360655738,-226.14754098360655,-0.015028900234028697,-0.010348065407015383,8.388296604156494
0,7,-107.61971830985915,131.08450704225353,-238.70422535211267,-0.009178787469863892,-0.007684117183089256,9.76291561126709
0,8,-104.08641975308642,126.22222222222223,-230.30864197530863,-0.005784212611615658,-0.007875762414187193,11.166934490203857
0,9,-95.44565217391305,115.96739130434783,-211.41304347826087,-0.0040533593855798244,-0.002888733521103859,12.547439575195312
0,10,-95.11,116.23,-211.34,-0.008803021162748337,-0.012055948376655579,13.906140565872192
0,11,-100.06,119.45,-219.51,-0.008483137004077435,-0.013017138466238976,15.258374691009521
0,12,-95.42,114.54,-209.96,-0.011877685785293579,-0.010423172265291214,16.654659748077393
0,13,-78.85,97.91,-176.76,-0.0078024230897426605,-0.009187746793031693,18.016685724258423
0,14,-71.86,97.53,-169.39,-0.013969420921057463,-0.012193456292152405,19.378432989120483
0,15,-57.06,82.69,-139.75,-0.005816429853439331,-0.005273852497339249,20.767756938934326
0,16,-43.66,74.21,-117.87,-0.008683153777383268,-0.010030793026089668,22.171205043792725
0,17,-36.46,67.29,-103.75,-0.004077584482729435,-0.01015766803175211,23.547557830810547
0,18,-37.67,75.33,-113.0,-0.006651729345321655,-0.018732641590759158,24.902545928955078
0,19,-39.37,79.79,-119.16,-0.005655836313962936,-0.0005036294460296631,26.278892993927002
0,20,-33.36,75.67,-109.03,-0.010784018784761429,-0.0073251016438007355,27.638412952423096
0,21,-31.11,72.35,-103.46,-0.006485680351033807,-0.008454972878098488,28.999170541763306
0,22,-27.59,67.39,-94.98,-0.010325700044631958,-0.005182057619094849,30.380674362182617
0,23,-40.54,79.97,-120.51,-0.004935661185299978,-0.006496444344520569,31.784141302108765
0,24,-45.97,83.9,-129.87,-0.009762998670339584,-0.005703281611204147,33.25670313835144
0,25,-55.68,90.47,-146.15,-0.009459447115659714,-0.006517473608255386,34.6220760345459
0,26,-58.06,93.44,-151.5,-0.008666761219501495,-0.006393337622284889,35.99206900596619
0,27,-62.82,107.6,-170.42,-0.008128287270665169,-0.015891849994659424,37.34449124336243
0,28,-60.64,103.85,-164.49,-0.006642164662480354,-0.011106204241514206,38.71243214607239
0,29,-71.65,120.9,-192.55,-0.00798572227358818,-0.00739026814699173,40.21596837043762
0,30,-72.49,128.54,-201.03,-0.012428134679794312,-0.005070850253105164,41.57964754104614
0,31,-72.95,129.82,-202.77,-0.007152543170377612,-0.006212485022842884,42.948320388793945
0,32,-69.14,136.81,-205.95,-0.005865488201379776,-0.0067855678498744965,44.30540752410889
0,33,-63.95,136.81,-200.76,-0.008882658556103706,-0.0037325192242860794,45.692561626434326
0,34,-49.62,125.89,-175.51,-0.0075771803967654705,-0.009462768211960793,47.0548095703125
0,35,-49.87,136.94,-186.81,-0.010406851768493652,-0.004210874438285828,48.424447536468506
0,36,-52.16,144.01,-196.17,-0.009005479514598846,-0.008010495454072952,49.80386257171631
0,37,-39.52,125.5,-165.02,-0.006862906273454428,-0.0027666427195072174,51.17306447029114
0,38,-37.15,127.78,-164.93,-0.004149928689002991,-0.007195744663476944,52.54360842704773
0,39,-29.18,119.58,-148.76,-0.005573532893322408,-0.005369747057557106,53.893959522247314
0,40,-19.13,112.3,-131.43,-0.003492213785648346,-0.00823204219341278,55.270429611206055
0,41,-10.53,108.01,-118.54,-0.011664685211144388,-0.0049292780458927155,56.64802551269531
0,42,-1.93,106.88,-108.81,-0.006209518760442734,-0.00732012465596199,58.01206159591675
0,43,6.24,108.46,-102.22,-0.011797378538176417,-0.009144030511379242,59.432342767715454
0,44,7.92,118.02,-110.1,-0.010385721921920776,-0.0025480836629867554,60.79066777229309
0,45,9.57,115.27,-105.7,-0.007197002705652267,-0.004350405186414719,62.16534876823425
0,46,12.67,104.61,-91.94,-0.004643276799470186,-0.01588870689738542,63.536962032318115
0,47,28.9,105.75,-76.85,-0.008072255994193256,-0.007687566801905632,64.89219284057617
0,48,24.26,109.72,-85.46,-0.004095975309610367,-0.012105867266654968,66.2794406414032
0,49,23.76,102.59,-78.83,-0.006438064388930798,-0.007694367319345474,67.64833879470825
0,50,19.36,109.23,-89.87,-0.0039087142795324326,-0.009275760501623154,69.01265978813171
0,51,22.94,112.94,-90.0,-0.006453142501413822,-0.003108466975390911,70.40853667259216
0,52,17.19,117.01,-99.82,-0.004806879325769842,-0.005989976227283478,71.7989387512207
0,53,15.01,119.64,-104.63,-0.005209159106016159,-0.00834321603178978,73.28237843513489
0,54,16.54,113.11,-96.57,-0.006994279101490974,-0.004013187251985073,74.71504139900208
0,55,18.59,117.82,-99.23,-0.008906219154596329,-0.003316963091492653,76.11912846565247
0,56,15.71,125.63,-109.92,-0.0072620161809027195,-0.004200456663966179,77.51033639907837
0,57,16.82,125.15,-108.33,-0.01107358152512461,-0.006330894306302071,78.93053531646729
0,58,26.66,128.85,-102.19,-0.008391667157411575,-0.0029952768236398697,80.4216194152832
0,59,36.38,130.01,-93.63,-0.010800804942846298,-0.0013302303850650787,82.00038838386536
0,60,43.79,132.06,-88.27,-0.007789475377649069,-0.00490924040786922,83.48570132255554
0,61,47.94,134.82,-86.88,-0.006465140730142593,-0.0059883128851652145,84.74490022659302
0,62,54.49,127.72,-73.23,-0.007126126438379288,-0.0035847797989845276,86.02321529388428
0,63,55.08,125.01,-69.93,-0.008060041815042496,-0.006366317626088858,87.3071985244751
0,64,57.28,123.04,-65.76,-0.015288740396499634,-0.0046221595257520676,88.56217455863953
0,65,59.06,117.96,-58.9,-0.009448794648051262,-0.009303880855441093,89.83978152275085
0,66,61.11,116.56,-55.45,-0.00847443228121847,-0.006126009859144688,91.1431794166565
0,67,67.63,109.32,-41.69,-0.006940297782421112,-0.010181179270148277,92.40616130828857
0,68,62.83,108.06,-45.23,-0.007025854662060738,0.0003632865846157074,93.660240650177
0,69,64.08,108.9,-44.82,-0.003984216600656509,-0.0037244297564029694,94.9322247505188
0,70,62.38,105.09,-42.71,-0.005925402045249939,-0.0050223637372255325,96.18233466148376
0,71,52.82,106.21,-53.39,-0.017589929047971964,-0.008372646756470203,97.44638967514038
0,72,51.49,107.12,-55.63,-0.00928439199924469,-0.0019052624702453613,98.72811484336853
0,73,49.15,110.99,-61.84,-0.001072341576218605,-0.006993371993303299,100.01980781555176
0,74,55.39,115.83,-60.44,-0.008134683594107628,-0.014417477417737246,101.28353095054626
0,75,49.24,119.76,-70.52,-0.012746252119541168,-0.008931892924010754,102.53613877296448
0,76,47.57,126.84,-79.27,-0.004803618416190147,-0.0066546640591695905,103.79209160804749
0,77,50.28,134.57,-84.29,-0.011480879038572311,-0.0026007629930973053,105.06303548812866
0,78,55.83,134.33,-78.5,-0.005388523451983929,-0.0014614190440624952,106.31458640098572
0,79,49.01,135.4,-86.39,-0.010957172140479088,-0.0025841686874628067,107.58346915245056
