seed,training_iteration,episode_reward_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,time_total_s
0,1,-73.5,410.0,-483.5,0.012235976755619049,0.037101879715919495,1.4825971126556396
0,2,-181.6,309.0,-490.6,-0.012593232095241547,-0.00763297826051712,2.9922101497650146
0,3,-233.57142857142858,359.0,-592.5714285714286,-0.014270059764385223,-0.011290639638900757,4.460469961166382
0,4,-299.8,471.8,-771.6,-0.014436395838856697,-0.0088292695581913,5.979841947555542
0,5,-249.58333333333334,349.75,-599.3333333333334,-0.00999574363231659,-0.010244883596897125,7.471879959106445
0,6,-360.6,480.8666666666667,-841.4666666666667,-0.010611400008201599,-0.01059672236442566,8.953866958618164
0,7,-315.4117647058824,438.8235294117647,-754.2352941176471,-0.013450097292661667,-0.01267305575311184,10.451584100723267
0,8,-350.25,506.75,-857.0,-0.007246352732181549,-0.011260993778705597,11.926194429397583
0,9,-411.5652173913044,564.8260869565217,-976.3913043478261,-0.009455710649490356,-0.005627922713756561,13.431396722793579
0,10,-417.4,577.04,-994.44,-0.009016148746013641,-0.004311881959438324,14.89651370048523
0,11,-436.75,570.0,-1006.75,-0.0076941922307014465,-0.00802244246006012,16.409976959228516
0,12,-398.26666666666665,531.8,-930.0666666666667,-0.014039166271686554,-0.017507046461105347,17.910250902175903
0,13,-352.06060606060606,499.6666666666667,-851.7272727272727,-0.009884566068649292,-0.0005664899945259094,19.39577889442444
0,14,-361.6857142857143,523.1714285714286,-884.8571428571429,-0.005712598562240601,-0.007956013083457947,20.935181856155396
0,15,-332.7631578947368,492.7368421052632,-825.5,-0.010041873902082443,-0.006734374910593033,22.414588928222656
0,16,-283.0,440.1,-723.1,-0.012544974684715271,-0.003451399505138397,23.914397954940796
0,17,-298.0,459.0232558139535,-757.0232558139535,-0.005493633449077606,-0.012665979564189911,25.370673894882202
0,18,-284.5869565217391,446.7391304347826,-731.3260869565217,-0.012051105499267578,-0.0011561084538698196,26.89268469810486
0,19,-278.6666666666667,466.3333333333333,-745.0,-0.010607678443193436,-0.011449955403804779,28.364848852157593
0,20,-258.05882352941177,445.62745098039215,-703.6862745098039,-0.007031671702861786,-0.010611295700073242,29.845807790756226
0,21,-269.1698113207547,461.47169811320754,-730.6415094339623,-0.010284647345542908,-0.01254638284444809,31.326305866241455
0,22,-249.57142857142858,468.07142857142856,-717.6428571428571,-0.010937444865703583,-0.009174894541501999,32.81707000732422
0,23,-252.77586206896552,468.55172413793105,-721.3275862068965,-0.007113359868526459,-0.010005250573158264,34.31552982330322
0,24,-251.27868852459017,466.8688524590164,-718.1475409836065,-0.007605567574501038,-0.007204554975032806,35.811455965042114
0,25,-271.609375,485.921875,-757.53125,-0.0029157549142837524,-0.003387734293937683,37.316685914993286
0,26,-259.1515151515151,494.3787878787879,-753.530303030303,-0.013400871306657791,-0.00775039941072464,38.77871775627136
0,27,-257.84057971014494,507.231884057971,-765.072463768116,-0.01134895533323288,-0.008421599864959717,40.28430962562561
0,28,-253.8450704225352,500.3943661971831,-754.2394366197183,-0.00763726606965065,-0.008234057575464249,41.769391775131226
0,29,-242.24324324324326,495.63513513513516,-737.8783783783783,-0.020989231765270233,-0.0116218701004982,43.25207161903381
0,30,-228.5,481.5394736842105,-710.0394736842105,-0.00593123584985733,-0.003681361675262451,44.732484340667725
0,31,-221.67088607594937,478.0506329113924,-699.7215189873418,-0.012168005108833313,-0.0036642998456954956,46.33038020133972
