seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
0,5e-05,1,1.3892719745635986,256,-490.6,50.0,118.2,-608.8,0.052182227838784456,0.020778296515345573,3.416588544845581,3.3896684646606445,9.623251676559448,9.746622443199158
0,5e-05,2,2.7692489624023438,512,-507.4,50.0,202.0,-709.4,-0.013655740767717361,-0.005289136897772551,3.4338457882404327,3.371981531381607,9.72896432876587,9.837453961372375
0,5e-05,3,4.15370774269104,768,-510.6,50.0,228.13333333333333,-738.7333333333333,-0.005832524970173836,-0.013905825093388557,3.429797202348709,3.3188673555850983,9.290470361709595,9.902892470359802
0,5e-05,4,5.515419960021973,1024,-512.9,50.0,230.65,-743.55,-0.010630041360855103,-0.008859317749738693,3.421325236558914,3.292290985584259,9.611642003059387,10.0
0,5e-05,5,6.8793110847473145,1280,-515.56,50.0,285.2,-800.76,-0.007292103749932721,-0.011147217941470444,3.398353546857834,3.280865967273712,9.78894054889679,9.947774887084961
0,5e-05,6,8.230917930603027,1536,-517.3,50.0,290.53333333333336,-807.8333333333334,-0.012889541685581207,-0.010701123625040054,3.3570213317871094,3.2684580087661743,9.63001549243927,10.0
0,5e-05,7,9.588312864303589,1792,-507.1142857142857,50.0,272.51428571428573,-779.6285714285714,-0.006966672837734222,-0.003331713378429413,3.353189170360565,3.2751164734363556,9.877906680107117,9.929337501525879
0,5e-05,8,10.954384803771973,2048,-499.9,50.0,233.125,-733.025,-0.006261284928768873,-0.007211982039734721,3.377646654844284,3.2243097126483917,9.868215560913086,9.646931529045105
0,5e-05,9,12.334466695785522,2304,-484.0,50.0,243.2608695652174,-727.2608695652174,-0.005538146011531353,-0.006585158407688141,3.358989268541336,3.2118566930294037,9.8873872756958,9.855770707130432
0,5e-05,10,13.71140193939209,2560,-472.6666666666667,50.0,239.23529411764707,-711.9019607843137,-0.0057893177145160735,-0.00984158180654049,3.3207882940769196,3.1793596744537354,9.78861117362976,9.962146639823914
0,5e-05,11,15.083441972732544,2816,-465.17857142857144,50.0,234.33928571428572,-699.5178571428571,-0.01089245080947876,-0.003131099045276642,3.31324166059494,3.1324430108070374,9.799270272254944,9.964961409568787
0,5e-05,12,16.4394268989563,3072,-455.1475409836066,50.0,233.5737704918033,-688.7213114754098,-0.010994091629981995,-0.002943262457847595,3.3251293301582336,3.1012077033519745,9.707189679145813,9.656468868255615
0,5e-05,13,17.79782009124756,3328,-441.8484848484849,50.0,243.78787878787878,-685.6363636363636,-0.004568889737129211,-0.011477343738079071,3.2854713201522827,3.067289501428604,9.705799221992493,9.795988917350769
0,5e-05,14,19.161992073059082,3584,-432.11267605633805,50.0,241.70422535211267,-673.8169014084507,-0.005247593857347965,-0.009972328785806894,3.26105460524559,3.00257208943367,9.722011685371399,9.781991481781006
0,5e-05,15,20.538110971450806,3840,-420.44736842105266,50.0,234.05263157894737,-654.5,-0.00798482820391655,-0.011508282274007797,3.2114349007606506,2.876256376504898,9.839341282844543,9.814797520637512
0,5e-05,16,21.946866035461426,4096,-402.81481481481484,50.0,237.33333333333334,-640.1481481481482,-0.006069976836442947,-0.011358383111655712,3.198201298713684,2.7481049597263336,9.810439944267273,9.6520676612854
0,5e-05,17,23.308475971221924,4352,-380.51724137931035,50.0,238.67816091954023,-619.1954022988506,-0.003532854840159416,-0.007983453571796417,3.183911770582199,2.6271095871925354,9.648368835449219,9.288331747055054
0,5e-05,18,24.68081307411194,4608,-363.20652173913044,50.0,242.82608695652175,-606.0326086956521,-0.006606142967939377,-0.008393920958042145,3.1417906284332275,2.5197602808475494,9.956164717674255,9.218767046928406
0,5e-05,19,26.055755138397217,4864,-343.4329896907216,50.0,238.57731958762886,-582.0103092783505,-0.005950756138190627,-0.007891539484262466,3.1700572967529297,2.4323882460594177,9.70723032951355,9.129876375198364
0,5e-05,20,27.418201208114624,5120,-331.16,50.0,242.79,-573.95,-0.00175437331199646,-0.008864311501383781,3.147857278585434,2.34536674618721,9.735568761825562,9.358134984970093
0,5e-05,21,28.771315336227417,5376,-306.29,50.0,245.34,-551.63,-0.005320386029779911,-0.0019408892840147018,3.2208535969257355,2.2592391669750214,9.770073413848877,9.812957644462585
0,5e-05,22,30.13929533958435,5632,-283.49,50.0,251.95,-535.44,-0.0035758325830101967,-0.009591562673449516,3.2027004659175873,2.15434592962265,9.868598461151123,9.677677035331726
0,5e-05,23,31.517956495285034,5888,-258.95,50.0,251.43,-510.38,-0.006355060264468193,-0.011112762615084648,3.0933746099472046,2.011191412806511,9.613060712814331,9.379757761955261
0,5e-05,24,32.90834045410156,6144,-233.35,50.0,244.88,-478.23,-0.007909387350082397,-0.008882418274879456,3.1920390129089355,1.8827617019414902,9.82424008846283,9.043217182159424
0,5e-05,25,34.28358244895935,6400,-197.85,50.0,227.24,-425.09,-0.004427094012498856,-0.007934056222438812,3.150115132331848,1.7468435764312744,9.862805128097534,9.321151733398438
0,5e-05,26,35.63902163505554,6656,-164.9,50.0,240.24,-405.14,-0.007589433342218399,0.000246632844209671,3.2174700796604156,1.7571492493152618,9.75723671913147,8.304524958133698
0,5e-05,27,36.99051547050476,6912,-136.31,50.0,241.29,-377.6,-0.012118575628846884,-0.0035912245512008667,3.118366926908493,1.7121959775686264,9.729143857955933,9.056291341781616
0,5e-05,28,38.344300508499146,7168,-109.77,50.0,251.33,-361.1,-0.0031906254589557648,-0.006366392830386758,3.180167943239212,1.6528023779392242,9.860399007797241,8.475142478942871
0,5e-05,29,39.70504641532898,7424,-82.18,50.0,252.22,-334.4,-0.005425373092293739,-0.006308622658252716,3.2096683979034424,1.5528302639722824,9.832459688186646,9.07804787158966
0,5e-05,30,41.1555655002594,7680,-57.53,50.0,252.72,-310.25,-0.00683817733079195,-0.006188444793224335,3.15735200047493,1.4396299421787262,9.884436964988708,8.08525401353836
0,5e-05,31,42.533591508865356,7936,-32.96,50.0,259.04,-292.0,-0.001993626356124878,-0.003364071249961853,3.1541593968868256,1.3980485796928406,9.660749197006226,8.45029616355896
0,5e-05,32,43.942962408065796,8192,-2.86,50.0,264.04,-266.9,-0.012645311653614044,-0.006817758083343506,3.208350896835327,1.3336951285600662,9.651718139648438,7.429548501968384
