seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
0,7e-05,1,1.365110158920288,256,-537.0,50.0,152.4,-689.4,0.06523025035858154,0.02814717747969553,3.420846611261368,3.382788300514221,9.874130129814148,9.905914545059204
0,7e-05,2,2.556302070617676,512,-503.7,50.0,269.9,-773.6,-0.01207820512354374,-0.016113730147480965,3.421962261199951,3.319183260202408,9.868567109107971,9.759599804878235
0,7e-05,3,3.8021209239959717,768,-509.73333333333335,50.0,256.06666666666666,-765.8,-0.010337844956666231,-0.014480741461738944,3.4220685362815857,3.273867279291153,9.743634819984436,9.914519548416138
0,7e-05,4,5.026448488235474,1024,-503.3,50.0,253.6,-756.9,-0.00782301276922226,-0.006415732204914093,3.4014730155467987,3.2367998361587524,9.68948495388031,9.960946917533875
0,7e-05,5,6.264338493347168,1280,-502.4,50.0,288.72,-791.12,-0.012165296648163348,-0.00784403015859425,3.3840151727199554,3.208635598421097,9.866779565811157,9.939471125602722
0,7e-05,6,7.429259777069092,1536,-487.06666666666666,50.0,287.23333333333335,-774.3,-0.003303597681224346,-0.011508114635944366,3.397859513759613,3.183495968580246,9.6165052652359,9.805183172225952
0,7e-05,7,8.616087913513184,1792,-472.42857142857144,50.0,268.2,-740.6285714285714,-0.008503139019012451,-0.010831836611032486,3.3570853769779205,3.1551402807235718,9.903029918670654,9.894495725631714
0,7e-05,8,9.836661338806152,2048,-447.225,50.0,250.6,-697.825,-0.010111475363373756,-0.01375831663608551,3.4023458659648895,3.076691657304764,9.590545654296875,9.69240128993988
0,7e-05,9,11.026098489761353,2304,-435.5869565217391,50.0,246.7173913043478,-682.304347826087,-0.007432602345943451,-0.01134205237030983,3.3899592757225037,2.995110124349594,9.71824598312378,9.626335740089417
0,7e-05,10,12.194173812866211,2560,-417.62745098039215,50.0,251.13725490196077,-668.7647058823529,-0.01337755098938942,-0.006967455148696899,3.3656172156333923,2.9384454786777496,9.751732230186462,9.830299496650696
0,7e-05,11,13.41663932800293,2816,-405.125,50.0,253.17857142857142,-658.3035714285714,-0.0064687468111515045,-0.007027861196547747,3.304591029882431,2.8538569808006287,9.605748295783997,9.650888919830322
0,7e-05,12,14.583447456359863,3072,-396.21311475409834,50.0,250.29508196721312,-646.5081967213115,-0.008131161332130432,-0.010081268846988678,3.294356197118759,2.7750259339809418,9.83291780948639,9.159329056739807
0,7e-05,13,15.80159306526184,3328,-383.06060606060606,50.0,251.8030303030303,-634.8636363636364,-0.007615836337208748,-0.005556162446737289,3.2736789286136627,2.6802899539470673,9.95905065536499,9.720107436180115
0,7e-05,14,17.04195237159729,3584,-370.5492957746479,50.0,254.2112676056338,-624.7605633802817,-0.00447405269369483,-0.013390782289206982,3.2174247205257416,2.552260398864746,9.663801074028015,9.632379174232483
0,7e-05,15,18.248024702072144,3840,-350.38157894736844,50.0,258.2763157894737,-608.6578947368421,-0.00938686728477478,-0.011119376868009567,3.2293294966220856,2.3991381525993347,9.807207942008972,9.924297332763672
0,7e-05,16,19.433674812316895,4096,-333.6666666666667,50.0,255.20987654320987,-588.8765432098766,-0.006849680095911026,-0.003901804913766682,3.2860895097255707,2.321483552455902,9.786832451820374,9.563264608383179
0,7e-05,17,20.600573778152466,4352,-312.8735632183908,50.0,247.68965517241378,-560.5632183908046,-0.007534990087151527,-0.00809139758348465,3.312271535396576,2.3277591168880463,9.376590609550476,8.83054769039154
0,7e-05,18,21.801865816116333,4608,-301.05434782608694,50.0,244.9673913043478,-546.0217391304348,-0.0104578398168087,-0.009125988930463791,3.307473838329315,2.2549071311950684,9.70249354839325,9.311021327972412
0,7e-05,19,23.02210760116577,4864,-283.8453608247423,50.0,244.1958762886598,-528.0412371134021,-0.006777976173907518,-0.0030344780534505844,3.279948800802231,2.2514332234859467,9.7129545211792,9.322459816932678
0,7e-05,20,24.220277070999146,5120,-274.22,50.0,246.62,-520.84,-0.009438829496502876,-0.010278681293129921,3.355309307575226,2.2047542929649353,9.401012539863586,9.70733094215393
0,7e-05,21,25.43247365951538,5376,-247.85,50.0,248.21,-496.06,-0.008135896176099777,-0.004315242171287537,3.359423875808716,2.1227295994758606,9.844924807548523,9.386922240257263
0,7e-05,22,26.605448007583618,5632,-229.58,50.0,244.61,-474.19,-0.0062367916107177734,-0.005059611052274704,3.3420065343379974,2.049347221851349,9.866198062896729,9.588953018188477
0,7e-05,23,27.838374376296997,5888,-204.74,50.0,243.27,-448.01,-0.01081375777721405,-0.005076941102743149,3.3346871435642242,1.9571421146392822,9.429069995880127,9.523682713508606
0,7e-05,24,29.03765058517456,6144,-182.07,50.0,238.5,-420.57,-0.011553322896361351,-0.0098753422498703,3.257906883955002,1.8863167762756348,9.908842086791992,9.288042783737183
0,7e-05,25,30.26282787322998,6400,-146.93,50.0,225.98,-372.91,-0.006451241672039032,-0.008048044051975012,3.2519538700580597,1.784240186214447,9.568315029144287,9.071905136108398
0,7e-05,26,31.453365087509155,6656,-120.47,50.0,236.68,-357.15,-0.004432813264429569,-0.0009539052844047546,3.262003570795059,1.7826456427574158,9.78838038444519,8.018270313739777
0,7e-05,27,32.82868432998657,6912,-96.8,50.0,233.51,-330.31,-0.00960620492696762,-0.005742192268371582,3.2406840920448303,1.6694220900535583,9.566358804702759,8.812114119529724
