seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
3,7e-05,1,1.4483819007873535,256,-598.6,50.0,405.2,-1003.8,0.05013255402445793,0.10952945053577423,3.418783575296402,3.410684436559677,9.807617783546448,10.0
3,7e-05,2,2.8589508533477783,512,-596.9,50.0,277.7,-874.6,-0.004040044732391834,-0.008449884131550789,3.4033029079437256,3.348657578229904,9.913288831710815,10.0
3,7e-05,3,4.271127939224243,768,-617.8,50.0,309.1333333333333,-926.9333333333333,-0.004995841532945633,-0.010034564882516861,3.393027663230896,3.303765445947647,9.784129858016968,9.925806283950806
3,7e-05,4,5.72989821434021,1024,-604.75,50.0,270.25,-875.0,-0.008789708837866783,-0.008902059867978096,3.3502678871154785,3.301189124584198,9.897067070007324,9.913143277168274
3,7e-05,5,7.1928019523620605,1280,-591.12,50.0,312.04,-903.16,-0.010130364447832108,-0.008636963553726673,3.339506834745407,3.2637405693531036,9.915249943733215,9.96097183227539
3,7e-05,6,8.639319896697998,1536,-576.7333333333333,50.0,370.03333333333336,-946.7666666666667,-0.009981656447052956,-0.007949902676045895,3.2916594445705414,3.2571185529232025,9.937105774879456,10.0
3,7e-05,7,10.054136037826538,1792,-565.4,50.0,362.62857142857143,-928.0285714285715,-0.007905218750238419,-0.011920731514692307,3.301441580057144,3.2732498347759247,9.932618141174316,9.669763445854187
3,7e-05,8,11.47485613822937,2048,-546.95,50.0,340.3,-887.25,-0.006175018846988678,-0.009907465428113937,3.274189680814743,3.2083909809589386,9.76718294620514,9.856929659843445
3,7e-05,9,12.903870344161987,2304,-528.6304347826087,50.0,355.69565217391306,-884.3260869565217,-0.0055792443454265594,-0.012861313298344612,3.263627767562866,3.1546781063079834,9.770132422447205,9.961791038513184
3,7e-05,10,14.310605525970459,2560,-514.0588235294117,50.0,354.19607843137254,-868.2549019607843,-0.01010093092918396,-0.003930241800844669,3.216059446334839,3.109638810157776,9.958619475364685,9.96134877204895
3,7e-05,11,15.737780332565308,2816,-500.01785714285717,50.0,345.32142857142856,-845.3392857142857,-0.0069431280717253685,-0.008193694055080414,3.2195229530334473,3.0644056499004364,9.892877697944641,9.697060942649841
3,7e-05,12,17.17031741142273,3072,-490.2950819672131,50.0,329.2295081967213,-819.5245901639345,-0.005091667175292969,-0.014193505048751831,3.241905629634857,3.080666333436966,9.576134204864502,9.785404801368713
3,7e-05,13,18.59062433242798,3328,-478.6515151515151,50.0,320.95454545454544,-799.6060606060606,-0.006078558973968029,-0.00642755813896656,3.193596124649048,2.9686605036258698,9.686841368675232,9.961669206619263
3,7e-05,14,20.000447273254395,3584,-465.943661971831,50.0,314.4788732394366,-780.4225352112676,-0.006493858993053436,-0.0035676956176757812,3.1938590109348297,2.920624762773514,9.816104412078857,9.925619006156921
3,7e-05,15,21.41205334663391,3840,-454.7236842105263,50.0,313.25,-767.9736842105264,-0.006200294476002455,-0.01260063610970974,3.167330354452133,2.8783588111400604,9.78065812587738,10.0
3,7e-05,16,22.836896181106567,4096,-443.4074074074074,50.0,315.8888888888889,-759.2962962962963,-0.00673716701567173,-0.00943571177776903,3.1696709394454956,2.8016360700130463,9.56432020664215,9.854318261146545
3,7e-05,17,24.298869132995605,4352,-426.5632183908046,50.0,314.4942528735632,-741.0574712643678,-0.011028941720724106,-0.0095527283847332,3.127890169620514,2.763663738965988,9.789222598075867,9.7881361246109
3,7e-05,18,25.72303819656372,4608,-414.2608695652174,50.0,314.25,-728.5108695652174,-0.006633361801505089,-0.003334350883960724,3.1014516353607178,2.7327249348163605,9.866894721984863,9.863731026649475
3,7e-05,19,27.144646167755127,4864,-401.319587628866,50.0,303.4020618556701,-704.7216494845361,-0.007487557828426361,-0.005310196429491043,3.1589621901512146,2.7094322741031647,9.72373342514038,9.613874316215515
3,7e-05,20,28.57700490951538,5120,-388.05,50.0,295.0,-683.05,-0.006721902638673782,-0.009425923228263855,3.133312702178955,2.6539401412010193,9.761394619941711,9.816327929496765
3,7e-05,21,30.0009708404541,5376,-363.45,50.0,295.31,-658.76,-0.006943032145500183,-0.010776311159133911,3.0798638463020325,2.5980856120586395,9.645829439163208,9.726575374603271
3,7e-05,22,31.43329882621765,5632,-343.81,50.0,297.27,-641.08,-0.008469828055240214,-0.01684554456733167,3.0949522256851196,2.5546529293060303,9.84525215625763,9.853259086608887
3,7e-05,23,32.83671975135803,5888,-321.43,50.0,300.92,-622.35,-0.009477771818637848,-0.014906637370586395,3.141090363264084,2.4731982350349426,9.707355260848999,9.851101994514465
3,7e-05,24,34.23491382598877,6144,-296.2,50.0,299.0,-595.2,-0.011368291452527046,-0.00774921290576458,3.147231251001358,2.330978125333786,9.319767713546753,8.980328679084778
3,7e-05,25,35.69403672218323,6400,-268.83,50.0,279.81,-548.64,-0.012874290347099304,-0.003664173185825348,3.1141609251499176,2.2494900822639465,9.773135423660278,9.768994569778442
3,7e-05,26,37.173099756240845,6656,-250.05,50.0,278.06,-528.11,-0.014201246201992035,-0.006034319521859288,3.0167786180973053,2.2622179985046387,9.941627144813538,9.928442478179932
3,7e-05,27,38.59904193878174,6912,-231.18,50.0,276.58,-507.76,-0.007961012423038483,-0.010369740426540375,2.905002474784851,2.2556334137916565,9.640727877616882,9.596165776252747
3,7e-05,28,40.01194500923157,7168,-210.58,50.0,266.0,-476.58,-0.0034959129989147186,-0.0007286844775080681,2.8827240765094757,2.2775664031505585,9.714310884475708,9.136919140815735
3,7e-05,29,41.42709398269653,7424,-192.21,50.0,257.73,-449.94,-0.006952489260584116,-0.008196491748094559,2.8630912601947784,2.2493265867233276,9.680976510047913,9.450577735900879
3,7e-05,30,42.92286396026611,7680,-172.62,50.0,251.95,-424.57,-0.009485483169555664,-0.005706556141376495,2.8323183059692383,2.1509897708892822,9.869812488555908,9.3960599899292
3,7e-05,31,44.33979511260986,7936,-152.95,50.0,256.1,-409.05,-0.009055612608790398,-0.0027649961411952972,2.784288704395294,2.0847523510456085,9.708480834960938,8.83266282081604
3,7e-05,32,45.77533197402954,8192,-136.98,50.0,260.91,-397.89,-0.006358012557029724,-0.007368728518486023,2.7819299399852753,2.0561625957489014,9.684798002243042,9.53558361530304
3,7e-05,33,47.24770188331604,8448,-116.77,50.0,277.38,-394.15,-0.00894666463136673,-0.004505529999732971,2.764114201068878,1.9681337922811508,9.766927003860474,9.173143029212952
3,7e-05,34,48.66590881347656,8704,-105.67,50.0,261.35,-367.02,-0.0041670650243759155,-0.0031385449692606926,2.8408508002758026,1.9424781501293182,9.533356070518494,9.461540222167969
3,7e-05,35,50.069305658340454,8960,-96.36,50.0,257.53,-353.89,-0.00617709755897522,-0.009399662725627422,2.832050323486328,1.7836105078458786,9.54082465171814,9.424309968948364
3,7e-05,36,51.47311854362488,9216,-90.82,50.0,251.69,-342.51,-0.009003311395645142,-0.007193492725491524,2.90351802110672,1.6264184713363647,9.264485120773315,9.379092454910278
3,7e-05,37,52.88503575325012,9472,-77.75,50.0,242.24,-319.99,-0.005270930007100105,-0.005994223058223724,3.0302388668060303,1.523248240351677,9.735498905181885,8.62380588054657
