seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
0,0.0001,1,1.5387170314788818,256,-878.4,50.0,-414.2,-464.2,0.0229620561003685,0.0014901598915457726,3.4228953421115875,3.38018861413002,9.880637645721436,9.530732989311218
0,0.0001,2,3.023827075958252,512,-903.9,50.0,-339.3,-564.6,-0.015410264604724944,-0.02247064735274762,3.4156285524368286,3.3096331655979156,9.760322093963623,9.90904450416565
0,0.0001,3,4.492257118225098,768,-899.2,50.0,-316.6,-582.6,-0.014882523566484451,-0.016674982383847237,3.411121904850006,3.2994545996189117,9.89478886127472,9.894178986549377
0,0.0001,4,5.980098247528076,1024,-896.05,50.0,-315.35,-580.7,-0.015804968774318695,-0.008749708533287048,3.406202971935272,3.272780179977417,9.92485499382019,10.0
0,0.0001,5,7.465717315673828,1280,-884.04,50.0,-264.16,-619.88,-0.011541344079887494,-0.01489401573780924,3.373399794101715,3.281731814146042,9.858423352241516,9.918526768684387
0,0.0001,6,8.931581497192383,1536,-880.6,50.0,-257.1333333333333,-623.4666666666667,-0.022605538368225098,-0.014229297637939453,3.3564727902412415,3.277269333600998,9.900808691978455,10.0
0,0.0001,7,10.406493663787842,1792,-877.3142857142857,50.0,-272.2857142857143,-605.0285714285715,-0.013036604970693588,-0.008322522044181824,3.328527867794037,3.2959981858730316,9.704739332199097,9.923979997634888
0,0.0001,8,11.879426717758179,2048,-878.3,50.0,-311.825,-566.475,-0.01603560894727707,-0.010296066524460912,3.2875444293022156,3.2227523922920227,9.826774001121521,9.553774118423462
0,0.0001,9,13.376023769378662,2304,-863.8913043478261,50.0,-299.5217391304348,-564.3695652173913,-0.01310510328039527,-0.011293312534689903,3.187278777360916,3.2457126677036285,9.785283088684082,9.831693053245544
0,0.0001,10,14.895755767822266,2560,-860.6470588235294,50.0,-307.2156862745098,-553.4313725490196,-0.009078100323677063,-0.011246152222156525,3.107028305530548,3.19663143157959,9.780084252357483,9.935026168823242
0,0.0001,11,16.45261573791504,2816,-854.5535714285714,50.0,-309.19642857142856,-545.3571428571429,-0.011631669476628304,-0.00843367725610733,3.073734611272812,3.184283435344696,9.798253178596497,9.929220795631409
0,0.0001,12,17.99195885658264,3072,-843.0655737704918,50.0,-303.95081967213116,-539.1147540983607,-0.015372216701507568,-0.007665500044822693,3.0922728180885315,3.155074805021286,9.738101243972778,9.744277238845825
0,0.0001,13,19.486878871917725,3328,-834.2424242424242,50.0,-294.9848484848485,-539.2575757575758,-0.010608002543449402,-0.01515941321849823,3.0555396378040314,3.1285953521728516,9.887430548667908,9.855798602104187
0,0.0001,14,20.96320676803589,3584,-827.4647887323944,50.0,-294.9154929577465,-532.5492957746479,-0.007338888943195343,-0.015109246713109314,3.0404153168201447,3.093138247728348,9.66676378250122,9.852713942527771
0,0.0001,15,22.437748908996582,3840,-823.0394736842105,50.0,-305.10526315789474,-517.9342105263158,-0.00970123615115881,-0.017122851684689522,3.0193807780742645,2.9712377786636353,9.882619857788086,9.849086880683899
0,0.0001,16,23.933305978775024,4096,-813.5432098765432,50.0,-306.8395061728395,-506.7037037037037,-0.013327313587069511,-0.011906664818525314,3.043041229248047,2.865328848361969,9.696535110473633,9.500787258148193
0,0.0001,17,25.44222116470337,4352,-802.471264367816,50.0,-311.04597701149424,-491.42528735632186,-0.010301327332854271,-0.013432852923870087,3.0669389367103577,2.7508984804153442,9.870133996009827,9.481197237968445
0,0.0001,18,26.93364906311035,4608,-794.3260869565217,50.0,-312.80434782608694,-481.5217391304348,-0.009396770969033241,-0.01294378936290741,3.0241449177265167,2.643490493297577,9.85530400276184,9.358602046966553
0,0.0001,19,28.428410053253174,4864,-787.9381443298969,50.0,-326.29896907216494,-461.63917525773195,-0.010360375046730042,-0.006879627704620361,2.969484806060791,2.5522642135620117,9.900700211524963,9.029618740081787
0,0.0001,20,29.89170503616333,5120,-775.59,50.0,-318.79,-456.8,-0.0042331485310569406,-0.01107764057815075,2.9181816279888153,2.4707242846488953,9.756209015846252,9.468082785606384
0,0.0001,21,31.379929065704346,5376,-760.35,50.0,-320.94,-439.41,-0.007096059620380402,-0.006076568737626076,2.9707665145397186,2.2951125502586365,9.754822134971619,9.759226083755493
0,0.0001,22,32.89612317085266,5632,-741.44,50.0,-314.33,-427.11,-0.0068609267473220825,-0.015894658863544464,2.9191170036792755,2.1353231966495514,9.732952117919922,9.61078131198883
0,0.0001,23,34.36685538291931,5888,-725.05,50.0,-316.94,-408.11,-0.018093829974532127,-0.013874329626560211,2.8818440437316895,1.8875817209482193,9.914380073547363,9.399383068084717
0,0.0001,24,35.855114459991455,6144,-708.78,50.0,-325.02,-383.76,-0.008200205862522125,-0.012840554118156433,2.8472305834293365,1.7219764590263367,9.86223578453064,9.103921294212341
0,0.0001,25,37.35343551635742,6400,-690.88,50.0,-348.43,-342.45,-0.006839577108621597,-0.01001494750380516,2.847020536661148,1.5319031476974487,9.786317825317383,9.315487742424011
0,0.0001,26,38.82160663604736,6656,-668.66,50.0,-343.05,-325.61,-0.003894653171300888,4.334375262260437e-05,2.8392570316791534,1.488831952214241,9.803833842277527,7.795307040214539
0,0.0001,27,40.28955674171448,6912,-654.18,50.0,-351.81,-302.37,-0.018337302841246128,-0.004267366603016853,2.8567479848861694,1.467462569475174,9.909982085227966,9.232465982437134
0,0.0001,28,41.751559019088745,7168,-637.79,50.0,-349.3,-288.49,-0.0049803294241428375,-0.008520638570189476,2.7585414052009583,1.398927003145218,9.866862654685974,8.239439368247986
0,0.0001,29,43.24858093261719,7424,-620.4,50.0,-354.25,-266.15,-0.009148717508651316,-0.0051825158298015594,2.7397027909755707,1.2763924896717072,9.82221257686615,8.498727560043335
0,0.0001,30,44.810333013534546,7680,-604.35,50.0,-359.74,-244.61,-0.005453499034047127,-0.007118001580238342,2.730502426624298,1.1792240291833878,9.850608825683594,6.771433651447296
0,0.0001,31,46.29664492607117,7936,-589.16,50.0,-360.59,-228.57,-0.006549812853336334,-0.0024954434484243393,2.650789052248001,1.1664516478776932,9.815962314605713,7.65838360786438
0,0.0001,32,47.76196479797363,8192,-576.23,50.0,-370.13,-206.1,-0.008557092165574431,-0.009191470220685005,2.7424060106277466,1.0918991416692734,9.853478789329529,5.924130380153656
