seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
0,7e-05,1,1.4857821464538574,256,-490.6,50.0,118.2,-608.8,0.04462166456505656,0.011196569539606571,3.42201891541481,3.3884150981903076,9.622812747955322,9.743167042732239
0,7e-05,2,2.953355073928833,512,-514.4,50.0,208.6,-723.0,-0.01697714626789093,-0.011137311812490225,3.4291599690914154,3.3346198201179504,9.63706660270691,9.909953713417053
0,7e-05,3,4.475733995437622,768,-519.0,50.0,230.26666666666668,-749.2666666666667,-0.0069223493337631226,-0.014077257364988327,3.4167339205741882,3.280577301979065,9.514386653900146,9.909101366996765
0,7e-05,4,5.973812103271484,1024,-515.95,50.0,235.0,-750.95,-0.01430780440568924,-0.006596218794584274,3.4136032164096832,3.255472719669342,9.764877319335938,10.0
0,7e-05,5,7.485490083694458,1280,-516.76,50.0,280.28,-797.04,-0.009947985468897969,-0.014016893459483981,3.3894721269607544,3.2533282041549683,9.838478565216064,9.948164820671082
0,7e-05,6,8.967205047607422,1536,-516.4666666666667,50.0,282.3,-798.7666666666667,-0.021748051047325134,-0.010672740638256073,3.334937870502472,3.23459330201149,9.771559834480286,10.0
0,7e-05,7,10.458981990814209,1792,-503.0571428571429,50.0,269.51428571428573,-772.5714285714286,-0.010381117463111877,-0.005749642848968506,3.3374196588993073,3.254033923149109,9.826811075210571,9.930717587471008
0,7e-05,8,11.94412088394165,2048,-498.6,50.0,225.925,-724.525,-0.013928353786468506,-0.007648462429642677,3.353050023317337,3.15894815325737,9.65657353401184,9.740435719490051
0,7e-05,9,13.42985987663269,2304,-483.0652173913044,50.0,236.3913043478261,-719.4565217391304,-0.0023369155824184418,-0.00984366424381733,3.3315344154834747,3.1394516825675964,9.91220486164093,9.866255164146423
0,7e-05,10,14.923858165740967,2560,-471.1764705882353,50.0,234.62745098039215,-705.8039215686274,-0.007426157593727112,-0.008884720504283905,3.2995458841323853,3.1097145080566406,9.628553628921509,9.969970464706421
0,7e-05,11,16.40441632270813,2816,-462.0892857142857,50.0,229.69642857142858,-691.7857142857143,-0.010288633406162262,-0.0039520543068647385,3.297417402267456,3.0635583698749542,9.887145042419434,9.972732424736023
0,7e-05,12,17.916019201278687,3072,-452.1967213114754,50.0,227.2622950819672,-679.4590163934427,-0.013955928385257721,-0.006259545683860779,3.2383870780467987,3.0003024637699127,9.617602229118347,9.730596899986267
0,7e-05,13,19.385526180267334,3328,-438.90909090909093,50.0,240.27272727272728,-679.1818181818181,-0.0012494437396526337,-0.010960027575492859,3.192375063896179,2.9496138393878937,9.766723394393921,9.904004454612732
0,7e-05,14,20.87236213684082,3584,-429.80281690140845,50.0,237.98591549295776,-667.7887323943662,-0.011302455328404903,-0.012268984923139215,3.1980378329753876,2.9189575910568237,9.677861332893372,9.567092657089233
0,7e-05,15,22.34925603866577,3840,-419.30263157894734,50.0,228.52631578947367,-647.828947368421,-0.010442789644002914,-0.011285211890935898,3.119808942079544,2.816588521003723,9.890655636787415,9.885992288589478
0,7e-05,16,23.853684902191162,4096,-403.61728395061726,50.0,231.14814814814815,-634.7654320987655,-0.004951773211359978,-0.010761245153844357,3.062124401330948,2.694620370864868,9.800670862197876,9.375070333480835
0,7e-05,17,25.359454870224,4352,-383.5402298850575,50.0,232.10344827586206,-615.6436781609195,-0.005508799105882645,-0.006676610559225082,3.0478122234344482,2.593548595905304,9.661701560020447,9.444861888885498
0,7e-05,18,26.87678098678589,4608,-367.60869565217394,50.0,236.75,-604.3586956521739,-0.00497184693813324,-0.007426370866596699,3.0677201449871063,2.5402652323246,9.816990375518799,9.697953701019287
0,7e-05,19,28.37497901916504,4864,-348.77319587628864,50.0,232.2577319587629,-581.0309278350516,-0.01171114668250084,-0.0074905650690197945,3.141491264104843,2.4658175110816956,9.69683587551117,9.211586952209473
0,7e-05,20,29.8611581325531,5120,-337.81,50.0,235.17,-572.98,-0.002734057605266571,-0.00965837575495243,3.0089144110679626,2.3648459017276764,9.817538499832153,9.506400108337402
0,7e-05,21,31.344776153564453,5376,-313.39,50.0,237.12,-550.51,-0.01001782063394785,-0.004494210705161095,3.0807881355285645,2.2218779921531677,9.80747926235199,9.853615522384644
0,7e-05,22,32.8266384601593,5632,-290.39,50.0,243.65,-534.04,-0.002358410507440567,-0.013635978102684021,3.0613074600696564,2.088698625564575,9.87962257862091,9.361939668655396
0,7e-05,23,34.308536529541016,5888,-265.31,50.0,244.57,-509.88,-0.00939762219786644,-0.011804748326539993,3.0099959075450897,1.9130685031414032,9.737361907958984,9.467023372650146
0,7e-05,24,35.81407880783081,6144,-237.95,50.0,241.1,-479.05,-0.0067430175840854645,-0.009034477174282074,3.1484318673610687,1.7839091122150421,9.848129153251648,8.8510120511055
0,7e-05,25,37.328680753707886,6400,-202.45,50.0,226.88,-429.33,-0.006403984501957893,-0.011837959289550781,3.0918528139591217,1.6321867555379868,9.949491500854492,9.403020977973938
0,7e-05,26,38.82473373413086,6656,-169.53,50.0,238.6,-408.13,-0.009048430249094963,-0.002186352387070656,3.1407434344291687,1.592552587389946,9.60975432395935,7.4359108209609985
0,7e-05,27,40.33024573326111,6912,-138.99,50.0,243.04,-382.03,-0.016175804659724236,-0.004642738029360771,3.043482095003128,1.5967063307762146,9.761634230613708,9.011227250099182
0,7e-05,28,41.80172157287598,7168,-112.4,50.0,253.04,-365.44,-0.002407994121313095,-0.003050987608730793,3.139039844274521,1.5620574057102203,9.834290504455566,8.406033277511597
0,7e-05,29,43.277363300323486,7424,-84.34,50.0,254.28,-338.62,-0.0040219128131866455,-0.006822153925895691,3.1919482052326202,1.4548202604055405,9.825698614120483,9.36169183254242
0,7e-05,30,44.86168646812439,7680,-59.0,50.0,256.23,-315.23,-0.005064711906015873,-0.005291253328323364,3.196070581674576,1.3274006843566895,9.845776319503784,8.3349729180336
0,7e-05,31,46.349236488342285,7936,-34.79,50.0,262.17,-296.96,-0.005816459655761719,-0.0027357488870620728,3.192028284072876,1.311792477965355,9.584550261497498,8.129088878631592
0,7e-05,32,47.88916230201721,8192,-5.07,50.0,267.14,-272.21,-0.013006238266825676,-0.005288183689117432,3.2166185677051544,1.285242184996605,9.67102324962616,7.1378849148750305
0,7e-05,33,49.3725643157959,8448,12.55,50.0,258.65,-246.1,-0.006005957722663879,-0.005704084411263466,3.2083376049995422,1.213061973452568,9.538634777069092,8.54038119316101
0,7e-05,34,50.877135276794434,8704,41.76,50.0,267.8,-226.04,-0.008836429566144943,-0.005548534914851189,3.2598242461681366,1.1633296310901642,9.646942615509033,7.077137291431427
0,7e-05,35,52.34801530838013,8960,61.57,50.0,275.01,-213.44,-0.009584702551364899,-0.0052338577806949615,3.257377862930298,1.0911507606506348,9.503393769264221,8.2901970744133
0,7e-05,36,53.81919550895691,9216,74.66,50.0,270.4,-195.74,-0.009469161741435528,-0.0057856738567352295,3.215886205434799,1.044348657131195,9.579535007476807,7.687220931053162
0,7e-05,37,55.348201513290405,9472,90.71,50.0,277.41,-186.7,-0.010124297172296792,-0.004723202437162399,3.3151908218860626,1.0560127794742584,9.662917971611023,6.5126951932907104
0,7e-05,38,56.86600041389465,9728,105.58,50.0,282.39,-176.81,-0.008925963193178177,-0.006891079246997833,3.2793687880039215,1.0812541395425797,9.787851333618164,6.705946862697601
0,7e-05,39,58.350257396698,9984,115.18,50.0,277.71,-162.53,-0.011582445353269577,-0.004923229571431875,3.2732190787792206,0.899692676961422,9.799469470977783,7.6851895451545715
0,7e-05,40,59.83544135093689,10240,130.75,50.0,282.73,-151.98,-0.008493173867464066,-0.0033947229385375977,3.3129986822605133,0.8218886777758598,9.735088348388672,5.861288338899612
0,7e-05,41,61.32223343849182,10496,136.08,50.0,276.45,-140.37,-0.005606845719739795,-0.0054876916110515594,3.2375099062919617,0.7934747040271759,9.659366607666016,8.003873407840729
0,7e-05,42,62.80994153022766,10752,149.89,50.0,276.02,-126.13,-0.00868322909809649,-0.002969641238451004,3.199363648891449,0.7664682194590569,9.607463955879211,6.408330202102661
0,7e-05,43,64.33162355422974,11008,170.34,50.0,279.87,-109.53,-0.002419702708721161,-0.004597389837726951,3.1621835827827454,0.7317047789692879,9.743623614311218,5.943239688873291
0,7e-05,44,65.89168930053711,11264,173.29,50.0,274.61,-101.32,-0.008303165435791016,-0.0038061877712607384,3.133858770132065,0.6687719225883484,9.823446393013,6.590370833873749
0,7e-05,45,67.4071683883667,11520,178.42,50.0,276.87,-98.45,-0.009258676320314407,-0.0013501420617103577,3.152494490146637,0.6456946283578873,9.807205438613892,6.058493673801422
