seed,learning_rate,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy,defender_vf_loss,attacker_vf_loss
2,7e-05,1,1.3458218574523926,256,-564.0,50.0,154.8,-718.8,0.01609581708908081,0.0182222006842494,3.4229821860790253,3.4157390892505646,9.852057695388794,9.95804762840271
2,7e-05,2,2.6767196655273438,512,-567.1,50.0,213.6,-780.7,-0.01874464750289917,-0.012293033301830292,3.3979578614234924,3.3287088572978973,9.73475193977356,9.922276735305786
2,7e-05,3,3.9768126010894775,768,-532.6,50.0,303.26666666666665,-835.8666666666667,-0.013824284076690674,-0.009498534724116325,3.4050320386886597,3.3313452899456024,9.770763754844666,9.9392831325531
2,7e-05,4,5.302105665206909,1024,-530.2,50.0,290.45,-820.65,-0.00787338986992836,-0.012230535969138145,3.412942737340927,3.330584704875946,9.784434795379639,9.961053729057312
2,7e-05,5,6.609803676605225,1280,-515.6,50.0,323.6,-839.2,-0.013909030705690384,-0.018110770732164383,3.4006940126419067,3.2946122586727142,9.838480830192566,10.0
2,7e-05,6,7.907606601715088,1536,-500.4,50.0,299.3666666666667,-799.7666666666667,-0.006318846717476845,-0.010488983243703842,3.3854329586029053,3.2724346220493317,9.647352457046509,9.8004891872406
2,7e-05,7,9.202459812164307,1792,-491.25714285714287,50.0,256.77142857142854,-748.0285714285715,-0.0070203207433223724,-0.010344818234443665,3.398672193288803,3.2913453578948975,9.744187712669373,9.676858186721802
2,7e-05,8,10.518122673034668,2048,-484.2,50.0,240.325,-724.525,-0.007518414407968521,-0.0033321287482976913,3.384596139192581,3.3072021305561066,9.902585744857788,9.819753527641296
2,7e-05,9,11.818015575408936,2304,-474.2391304347826,50.0,261.17391304347825,-735.4130434782609,-0.006936416029930115,-0.013621829450130463,3.3753414154052734,3.30412694811821,9.714997291564941,9.96369993686676
2,7e-05,10,13.21004343032837,2560,-465.6666666666667,50.0,267.62745098039215,-733.2941176470588,-0.011601254343986511,-0.011319514364004135,3.380855917930603,3.2850270867347717,9.872523546218872,9.890778660774231
2,7e-05,11,14.695529699325562,2816,-450.10714285714283,50.0,257.55357142857144,-707.6607142857143,-0.005998171865940094,-0.006610063835978508,3.4120574593544006,3.2307514250278473,9.79078495502472,9.75822627544403
2,7e-05,12,16.142430782318115,3072,-432.27868852459017,50.0,260.9344262295082,-693.2131147540983,-0.012380314525216818,-0.006144498125649989,3.378763109445572,3.167191118001938,9.67096996307373,9.893643379211426
2,7e-05,13,17.588359832763672,3328,-422.8333333333333,50.0,267.3939393939394,-690.2272727272727,-0.014209190005203709,-0.007416305132210255,3.3352755904197693,3.118683397769928,9.895105481147766,9.96479618549347
2,7e-05,14,19.057294607162476,3584,-410.01408450704224,50.0,276.8169014084507,-686.830985915493,-0.021737076342105865,-0.015441332012414932,3.2954497933387756,3.0755894780158997,9.9014390707016,9.723724961280823
2,7e-05,15,20.556703567504883,3840,-390.17105263157896,50.0,268.3157894736842,-658.4868421052631,-0.014462323859333992,-0.012704035267233849,3.305435001850128,2.907954156398773,9.437428712844849,9.527786612510681
2,7e-05,16,21.946203470230103,4096,-385.2716049382716,50.0,273.5925925925926,-658.8641975308642,-0.007862687110900879,-0.008802514523267746,3.2365406453609467,2.770337700843811,9.925236701965332,9.926541090011597
2,7e-05,17,23.286258459091187,4352,-373.71264367816093,50.0,273.17241379310343,-646.8850574712644,-0.008409226720687002,-0.010147913824766874,3.274137109518051,2.6852740943431854,9.825838208198547,9.795952916145325
2,7e-05,18,24.60345721244812,4608,-356.57608695652175,50.0,276.5217391304348,-633.0978260869565,-0.006012861558701843,-0.00286991149187088,3.303990513086319,2.698614865541458,10.0,9.853624701499939
2,7e-05,19,25.89369511604309,4864,-345.70103092783506,50.0,278.7628865979381,-624.4639175257732,-0.0024293847382068634,-0.009054657071828842,3.2721093893051147,2.7082638144493103,9.934728980064392,9.851035594940186
2,7e-05,20,27.20000720024109,5120,-329.64,50.0,272.77,-602.41,-0.011565595865249634,-0.007965292315930128,3.3166758120059967,2.57038277387619,9.680012822151184,9.76411771774292
2,7e-05,21,28.496596336364746,5376,-304.84,50.0,275.26,-580.1,-0.008004467934370041,-0.010893009544815868,3.3449967801570892,2.4319547712802887,9.781769275665283,9.55337142944336
2,7e-05,22,29.792304277420044,5632,-282.22,50.0,269.6,-551.82,-0.013098153285682201,-0.00843609869480133,3.356142282485962,2.2726049423217773,9.704450964927673,9.501562356948853
2,7e-05,23,31.090352296829224,5888,-253.18,50.0,268.08,-521.26,-0.007935151923447847,-0.009237021207809448,3.404291957616806,2.1852480471134186,9.886961817741394,9.22634768486023
2,7e-05,24,32.42167520523071,6144,-229.56,50.0,260.94,-490.5,-0.008781105279922485,-0.007392946630716324,3.386917471885681,2.090598836541176,9.796205878257751,9.482577681541443
2,7e-05,25,33.72753429412842,6400,-201.65,50.0,260.98,-462.63,-0.00912170484662056,-0.005782380700111389,3.383428156375885,1.9277635961771011,9.874291896820068,8.878890991210938
2,7e-05,26,35.040791273117065,6656,-179.0,50.0,268.84,-447.84,-0.008117659017443657,-0.003244161605834961,3.3542726933956146,1.8709051609039307,9.779707312583923,9.123812675476074
2,7e-05,27,36.342241287231445,6912,-156.21,50.0,269.08,-425.29,-0.008829433470964432,-0.005657557398080826,3.337022066116333,1.8001023977994919,9.781597137451172,9.349213242530823
2,7e-05,28,37.63021636009216,7168,-132.17,50.0,263.96,-396.13,-0.008423853665590286,-0.005826510488986969,3.3239810168743134,1.6992891728878021,9.676109790802002,8.987189531326294
2,7e-05,29,38.93467736244202,7424,-104.39,50.0,267.05,-371.44,-0.005459733307361603,-0.0015403125435113907,3.295784741640091,1.6414491385221481,9.849264025688171,8.643154382705688
2,7e-05,30,40.31336426734924,7680,-82.03,50.0,267.21,-349.24,-0.008770503103733063,-0.010042771697044373,3.2764842808246613,1.5830100774765015,9.82404088973999,7.89762943983078
2,7e-05,31,41.619909048080444,7936,-62.63,50.0,262.21,-324.84,-0.0073672328144311905,-0.010406572371721268,3.1966839134693146,1.4580412209033966,9.805222034454346,8.977515697479248
2,7e-05,32,42.97544312477112,8192,-42.26,50.0,259.53,-301.79,-0.008284319192171097,-0.005183100700378418,3.207864910364151,1.2787199318408966,9.739220261573792,8.882308840751648
2,7e-05,33,44.30233359336853,8448,-27.11,50.0,257.81,-284.92,-0.005379925249144435,-0.005767323076725006,3.2369242012500763,1.1577000468969345,9.637487530708313,8.364712417125702
2,7e-05,34,45.598878622055054,8704,-13.18,50.0,251.93,-265.11,-0.0064453682862222195,-0.009134578984230757,3.253825396299362,1.0601987540721893,9.590104579925537,8.854682922363281
2,7e-05,35,46.8991916179657,8960,-7.85,50.0,240.53,-248.38,-0.0060766153037548065,-0.013370906934142113,3.2817822694778442,0.932557962834835,9.333912372589111,7.2262415289878845
2,7e-05,36,48.19315266609192,9216,18.19,50.0,243.98,-225.79,-0.005892731249332428,-0.0051607005298137665,3.227780431509018,0.8071893230080605,9.697587847709656,5.943223655223846
2,7e-05,37,49.48981475830078,9472,35.8,50.0,244.64,-208.84,-0.006208810256794095,-0.003284100443124771,3.2781209647655487,0.7403065785765648,9.59372067451477,8.194522440433502
2,7e-05,38,50.80538296699524,9728,52.07,50.0,239.43,-187.36,-0.0038049742579460144,-0.0035661226138472557,3.2620786130428314,0.6955101639032364,9.633576273918152,6.656907141208649
2,7e-05,39,52.14186692237854,9984,71.28,50.0,239.78,-168.5,-0.00555602740496397,-0.003719218773767352,3.2660303711891174,0.637163795530796,9.884251952171326,6.666520059108734
2,7e-05,40,53.43991780281067,10240,86.34,50.0,243.38,-157.04,-0.0055678971111774445,-0.0024032332003116608,3.1911884248256683,0.593918576836586,9.746931910514832,5.127395451068878
2,7e-05,41,54.74815654754639,10496,102.84,50.0,243.53,-140.69,-0.014664135873317719,-0.002633519470691681,3.213326185941696,0.5582064390182495,9.090386390686035,2.5554004907608032
2,7e-05,42,56.054638624191284,10752,123.54,50.0,255.28,-131.74,-0.00370904803276062,-0.006225027143955231,3.209213435649872,0.5169212110340595,9.865416288375854,4.018966794013977
2,7e-05,43,57.345465660095215,11008,131.13,50.0,251.62,-120.49,-0.011031088419258595,-0.004816782660782337,3.2297286093235016,0.47537821903824806,9.48994755744934,5.578928351402283
