episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,0,0,0,1,1,0.0,0.5085997581481934,0.5300014019012451
0,0,1,0,1,1,0.0,0.576220691204071,0.5038019418716431
0,0,2,0,1,1,0.0,0.5523186326026917,0.5156792998313904
0,0,3,1,1,0,0.0,0.583852231502533,0.48515385389328003
0,0,4,1,1,0,0.0,0.6700394749641418,0.46735185384750366
0,1,0,0,0,0,0.0,0.4977790415287018,0.38217198848724365
0,1,1,0,1,0,0.0,0.6691449284553528,0.4898425042629242
0,1,2,0,1,1,0.0,0.5900325179100037,0.6176789999008179
0,1,3,1,0,1,0.0,0.22610265016555786,0.5991963744163513
0,1,4,1,1,0,0.0,0.7747218608856201,0.4295458197593689
0,2,0,0,0,0,0.0,0.36371126770973206,0.44352415204048157
0,2,1,0,0,1,0.0,0.24837389588356018,0.5502290725708008
0,2,2,0,0,1,0.0,0.38934025168418884,0.5691086649894714
0,2,3,1,0,1,0.0,0.46490997076034546,0.5965734124183655
0,2,4,1,1,0,0.0,0.5462173819541931,0.3178316652774811
0,3,0,0,0,1,0.0,0.4724371135234833,0.5222193598747253
0,3,1,0,0,1,0.0,0.21602387726306915,0.5093434453010559
0,3,2,0,0,1,0.0,0.39325642585754395,0.5579577684402466
0,3,3,1,0,1,0.0,0.4291172921657562,0.6872045397758484
0,3,4,1,1,0,0.0,0.5562883019447327,0.376526802778244
0,4,0,0,0,1,0.0,0.43920108675956726,0.5405293107032776
0,4,1,0,0,0,0.0,0.16554731130599976,0.396533727645874
0,4,2,0,0,1,0.0,0.3628232777118683,0.7444820404052734
0,4,3,1,1,1,0.0,0.6004703640937805,0.7029696702957153
0,4,4,1,0,0,0.0,0.279165655374527,0.2755294442176819
0,5,0,0,1,0,0.0,0.6027944684028625,0.4650757312774658
0,5,1,0,0,1,0.0,0.13057127594947815,0.570156455039978
0,5,2,0,0,1,0.0,0.4738360643386841,0.605194628238678
0,5,3,1,1,1,0.0,0.6070606708526611,0.7268702983856201
0,5,4,1,0,0,0.0,0.23922467231750488,0.16166910529136658
0,6,0,0,1,1,0.0,0.6997085213661194,0.6005993485450745
0,6,1,0,0,1,0.0,0.32772958278656006,0.5970654487609863
0,6,2,0,0,0,0.0,0.3843749463558197,0.3038707673549652
0,6,3,1,0,1,0.0,0.35905811190605164,0.7153352499008179
0,6,4,1,0,0,0.0,0.35554584860801697,0.20543038845062256
0,7,0,0,1,1,0.0,0.5667409896850586,0.7012844681739807
0,7,1,0,0,1,0.0,0.3273434340953827,0.8075493574142456
0,7,2,0,0,0,0.0,0.33267781138420105,0.2758132517337799
0,7,3,1,0,1,0.0,0.29986149072647095,0.7357126474380493
0,7,4,1,0,1,0.0,0.4365009069442749,0.5796574950218201
0,8,0,0,0,0,0.0,0.42659708857536316,0.3653615117073059
0,8,1,0,0,1,0.0,0.25185343623161316,0.9085276126861572
0,8,2,0,0,0,0.0,0.35795044898986816,0.4498705565929413
0,8,3,1,0,1,0.0,0.17007134854793549,0.6573336720466614
0,8,4,1,1,1,0.0,0.6398807168006897,0.6974145770072937
0,9,0,0,1,0,0.0,0.5431702733039856,0.20594611763954163
0,9,1,0,0,1,0.0,0.49044904112815857,0.9574577212333679
0,9,2,0,0,1,0.0,0.30763953924179077,0.7388415336608887
0,9,3,1,0,1,0.0,0.23221394419670105,0.6764925718307495
0,9,4,1,1,1,0.0,0.6801121234893799,0.7610796689987183
0,10,0,0,1,0,0.0,0.583465576171875,0.26543915271759033
0,10,1,0,0,1,0.0,0.30851560831069946,0.9234274625778198
0,10,2,0,1,1,0.0,0.6253939270973206,0.7254897952079773
0,10,3,1,0,1,0.0,0.42907604575157166,0.7737180590629578
0,10,4,1,1,1,0.0,0.7622818946838379,0.6206037402153015
0,11,0,0,1,0,0.0,0.5877403616905212,0.25876227021217346
0,11,1,0,0,1,0.0,0.26341578364372253,0.9030340909957886
0,11,2,0,1,1,0.0,0.5914183259010315,0.8689097166061401
0,11,3,1,0,1,0.0,0.47573909163475037,0.7138991951942444
0,11,4,1,1,1,0.0,0.7377211451530457,0.5801647305488586
0,12,0,0,1,1,0.0,0.564037561416626,0.5854268074035645
0,12,1,0,0,1,0.0,0.2815427780151367,0.8859056830406189
0,12,2,0,1,1,0.0,0.5081722736358643,0.814275860786438
0,12,3,1,0,1,0.0,0.34241288900375366,0.6830583810806274
0,12,4,1,1,1,0.0,0.7402699589729309,0.6677983999252319
0,13,0,0,0,1,0.0,0.4273112118244171,0.645667314529419
0,13,1,0,0,1,0.0,0.2611062228679657,0.70112544298172
0,13,2,0,0,1,0.0,0.3369237184524536,0.7228773236274719
0,13,3,1,0,1,0.0,0.32384324073791504,0.6683578491210938
0,13,4,1,1,1,0.0,0.6934860348701477,0.5990450978279114
0,14,0,0,1,1,0.0,0.5014488697052002,0.6580267548561096
0,14,1,0,0,1,0.0,0.20029662549495697,0.5260531902313232
0,14,2,0,0,1,0.0,0.3123286962509155,0.8291757702827454
0,14,3,1,0,1,0.0,0.44356921315193176,0.6543545722961426
0,14,4,1,1,1,0.0,0.6652573347091675,0.5481260418891907
0,15,0,0,1,1,0.0,0.6068892478942871,0.5838865637779236
0,15,1,0,0,0,0.0,0.24659188091754913,0.395548015832901
0,15,2,0,1,1,0.0,0.5037347674369812,0.638399064540863
0,15,3,1,0,1,0.0,0.4528319835662842,0.6207724213600159
0,15,4,1,1,0,0.0,0.7701750993728638,0.4342319369316101
0,16,0,0,1,1,0.0,0.5650107860565186,0.618933916091919
0,16,1,0,0,1,0.0,0.20002113282680511,0.5165215134620667
0,16,2,0,0,1,0.0,0.4657084345817566,0.5709903836250305
0,16,3,1,0,1,0.0,0.4197956323623657,0.6760422587394714
0,16,4,1,1,1,0.0,0.5977065563201904,0.6428055167198181
0,17,0,0,1,1,0.0,0.5866064429283142,0.5657771229743958
0,17,1,0,0,1,0.0,0.21456949412822723,0.5938588380813599
0,17,2,0,0,1,0.0,0.45894041657447815,0.5794511437416077
0,17,3,1,0,1,0.0,0.41032448410987854,0.536868691444397
0,17,4,1,1,1,0.0,0.6300216317176819,0.6434181332588196
0,18,0,0,0,0,0.0,0.4785764515399933,0.47672799229621887
0,18,1,0,0,1,0.0,0.3162686228752136,0.6651223301887512
0,18,2,0,0,1,0.0,0.3805243968963623,0.6442857384681702
0,18,3,1,0,1,0.0,0.38012537360191345,0.5560544729232788
0,18,4,1,1,1,0.0,0.6104524731636047,0.5782707333564758
0,19,0,0,0,1,0.0,0.48288583755493164,0.5251010656356812
0,19,1,0,0,1,0.0,0.22497045993804932,0.6193087100982666
0,19,2,0,0,1,0.0,0.3772754967212677,0.8166463971138
0,19,3,1,0,1,0.0,0.3622877597808838,0.5086878538131714
0,19,4,1,1,0,0.0,0.674613356590271,0.2826762795448303
0,20,0,0,0,0,0.0,0.4347694516181946,0.3515974283218384
0,20,1,0,0,0,0.0,0.2766004800796509,0.4609825611114502
0,20,2,0,0,1,0.0,0.4278380274772644,0.822672426700592
0,20,3,1,0,1,0.0,0.3919508457183838,0.637662947177887
0,20,4,1,1,0,0.0,0.6431220173835754,0.22815848886966705
0,21,0,0,1,1,0.0,0.815531313419342,0.6004108786582947
0,21,1,0,0,0,0.0,0.29938918352127075,0.42857813835144043
0,21,2,0,1,1,0.0,0.5669731497764587,0.7785835862159729
0,21,3,1,0,1,0.0,0.4217097759246826,0.6135641932487488
0,21,4,1,1,0,0.0,0.7065823674201965,0.2778244912624359
0,22,0,0,1,0,0.0,0.7034069895744324,0.490511029958725
0,22,1,0,0,0,0.0,0.22488945722579956,0.46642401814460754
0,22,2,0,1,1,0.0,0.5496116280555725,0.5831998586654663
0,22,3,1,0,1,0.0,0.310904324054718,0.7650154232978821
0,22,4,1,1,0,0.0,0.796137809753418,0.20765329897403717
0,23,0,0,1,1,0.0,0.667154848575592,0.7887328863143921
0,23,1,0,0,0,0.0,0.2962092161178589,0.4747479259967804
0,23,2,0,1,1,0.0,0.5222088098526001,0.6537843942642212
0,23,3,1,0,1,0.0,0.24527716636657715,0.7567787766456604
0,23,4,1,1,0,0.0,0.8263213634490967,0.3335053026676178
0,24,0,0,0,1,0.0,0.44885095953941345,0.7573933601379395
0,24,1,0,0,1,0.0,0.19960761070251465,0.5500317811965942
0,24,2,0,1,1,0.0,0.5218179225921631,0.7024955749511719
0,24,3,1,0,1,0.0,0.21133790910243988,0.7983785271644592
0,24,4,1,1,1,0.0,0.857197642326355,0.5889358520507812
0,25,0,0,0,1,0.0,0.4405975341796875,0.7117118835449219
0,25,1,0,0,1,0.0,0.18176811933517456,0.5447441339492798
0,25,2,0,1,1,0.0,0.5438584685325623,0.779378354549408
0,25,3,1,0,1,0.0,0.3029303550720215,0.7160733342170715
0,25,4,1,1,0,0.0,0.7182871103286743,0.4739730656147003
0,26,0,0,0,1,0.0,0.4018594026565552,0.7181621193885803
0,26,1,0,0,0,0.0,0.19288741052150726,0.46248549222946167
0,26,2,0,1,1,0.0,0.5707176923751831,0.696322500705719
0,26,3,1,0,1,0.0,0.4576968848705292,0.7833418250083923
0,26,4,1,1,1,0.0,0.6556543111801147,0.5009504556655884
0,27,0,0,1,1,0.0,0.5903396010398865,0.6323601603507996
0,27,1,0,0,0,0.0,0.12351027131080627,0.4664464294910431
0,27,2,0,1,1,0.0,0.5944651365280151,0.5540031790733337
0,27,3,1,0,1,0.0,0.4586731493473053,0.6949529647827148
0,27,4,1,1,0,0.0,0.7090566158294678,0.3265259563922882
0,28,0,0,1,1,0.0,0.7448399662971497,0.6084787845611572
0,28,1,0,0,1,0.0,0.31591078639030457,0.5233739018440247
0,28,2,0,1,0,0.0,0.6417813301086426,0.45822426676750183
0,28,3,1,0,1,0.0,0.41813012957572937,0.7789773941040039
0,28,4,1,1,0,0.0,0.7658447027206421,0.3765735924243927
0,29,0,0,0,1,0.0,0.48079177737236023,0.6075842380523682
0,29,1,0,0,1,0.0,0.33852002024650574,0.6512312889099121
0,29,2,0,1,0,0.0,0.5312632322311401,0.42039912939071655
0,29,3,1,0,1,0.0,0.4011244475841522,0.7819612622261047
0,29,4,1,1,0,0.0,0.6966982483863831,0.4764957129955292
0,30,0,0,0,1,0.0,0.37229064106941223,0.6212298274040222
0,30,1,0,0,1,0.0,0.25227266550064087,0.7178348302841187
0,30,2,0,0,1,0.0,0.40487945079803467,0.5030514597892761
0,30,3,1,0,1,0.0,0.3433529734611511,0.7985278964042664
0,30,4,1,1,1,0.0,0.5851355791091919,0.5738989114761353
0,31,0,0,0,0,0.0,0.407787948846817,0.47044607996940613
0,31,1,0,0,1,0.0,0.2944175899028778,0.6974572539329529
0,31,2,0,1,1,0.0,0.5056673288345337,0.6469005942344666
0,31,3,1,0,1,0.0,0.23826009035110474,0.75233393907547
0,31,4,1,1,1,0.0,0.5002508759498596,0.5202624201774597
0,32,0,0,1,1,0.0,0.5921295881271362,0.5954269170761108
0,32,1,0,0,1,0.0,0.362143337726593,0.6562317609786987
0,32,2,0,1,1,0.0,0.5453062653541565,0.5728458762168884
0,32,3,1,0,1,0.0,0.3481937348842621,0.669630765914917
0,32,4,1,1,0,0.0,0.5520110726356506,0.24198685586452484
0,33,0,0,0,0,0.0,0.362394243478775,0.39377492666244507
0,33,1,0,0,1,0.0,0.3059273958206177,0.605749249458313
0,33,2,0,0,0,0.0,0.4666728675365448,0.40533745288848877
0,33,3,1,0,1,0.0,0.24640889465808868,0.769149899482727
0,33,4,1,1,0,0.0,0.5841017961502075,0.3549126982688904
0,34,0,0,1,1,0.0,0.5824127197265625,0.6373241543769836
0,34,1,0,0,1,0.0,0.4102611243724823,0.5538415312767029
0,34,2,0,0,1,0.0,0.483912855386734,0.5642362833023071
0,34,3,1,0,1,0.0,0.40687280893325806,0.6473541259765625
0,34,4,1,1,1,0.0,0.5567746758460999,0.5261415243148804
0,35,0,0,0,0,0.0,0.481188029050827,0.34237685799598694
0,35,1,0,0,1,0.0,0.36352843046188354,0.5497443079948425
0,35,2,0,0,0,0.0,0.45757758617401123,0.4309080243110657
0,35,3,1,0,1,0.0,0.22765468060970306,0.8102917075157166
0,35,4,1,0,0,0.0,0.4679716229438782,0.3735264539718628
0,36,0,0,1,1,0.0,0.579194962978363,0.6075139045715332
0,36,1,0,0,1,0.0,0.44729140400886536,0.6390811204910278
0,36,2,0,0,0,0.0,0.43828436732292175,0.43507149815559387
0,36,3,1,0,1,0.0,0.4182910621166229,0.7227591872215271
0,36,4,1,1,0,0.0,0.5113556981086731,0.26797881722450256
0,37,0,0,0,0,0.0,0.4577009379863739,0.2966582775115967
0,37,1,0,0,1,0.0,0.4005131721496582,0.6754986643791199
0,37,2,0,1,0,0.0,0.5052174925804138,0.3361111581325531
0,37,3,1,0,1,0.0,0.3028075397014618,0.8365999460220337
0,37,4,1,1,0,0.0,0.5827778577804565,0.48693719506263733
0,38,0,0,1,0,0.0,0.5351688265800476,0.3239097595214844
0,38,1,0,0,1,0.0,0.45358046889305115,0.7744715213775635
0,38,2,0,1,0,0.0,0.5249454975128174,0.39431291818618774
0,38,3,1,0,1,0.0,0.40479081869125366,0.6555305123329163
0,38,4,1,0,1,0.0,0.45761120319366455,0.5690543055534363
0,39,0,0,1,0,0.0,0.5054771900177002,0.35576146841049194
0,39,1,0,0,1,0.0,0.35653895139694214,0.9010698795318604
0,39,2,0,1,0,0.0,0.6466510891914368,0.41502538323402405
0,39,3,1,0,1,0.0,0.41750138998031616,0.744899332523346
0,39,4,1,1,1,0.0,0.5360713601112366,0.6308474540710449
0,40,0,0,1,0,0.0,0.5168868899345398,0.26296326518058777
0,40,1,0,0,1,0.0,0.4455673098564148,0.7233040928840637
0,40,2,0,1,1,0.0,0.5591958165168762,0.517302393913269
0,40,3,1,0,1,0.0,0.31313106417655945,0.5737679600715637
0,40,4,1,1,1,0.0,0.6376708149909973,0.564673125743866
0,41,0,0,1,0,0.0,0.6907697319984436,0.383038192987442
0,41,1,0,0,1,0.0,0.4927508533000946,0.6873190999031067
0,41,2,0,1,1,0.0,0.6047416925430298,0.5868880748748779
0,41,3,1,0,0,0.0,0.37666285037994385,0.46555250883102417
0,41,4,1,1,1,0.0,0.6960793137550354,0.6024253368377686
0,42,0,0,1,0,0.0,0.5329402685165405,0.2590401768684387
0,42,1,0,0,1,0.0,0.37978437542915344,0.6003585457801819
0,42,2,0,1,1,0.0,0.5360071063041687,0.6067062020301819
0,42,3,1,1,1,0.0,0.5231868624687195,0.601917028427124
0,42,4,1,1,1,0.0,0.5637492537498474,0.7106250524520874
0,43,0,0,1,1,0.0,0.7192498445510864,0.5053151249885559
0,43,1,0,0,1,0.0,0.43864837288856506,0.5940766930580139
0,43,2,0,1,1,0.0,0.5214152932167053,0.544661283493042
0,43,3,1,0,1,0.0,0.4669454097747803,0.5055683851242065
0,43,4,1,1,1,0.0,0.629361093044281,0.5938129425048828
0,44,0,0,1,0,0.0,0.5818992853164673,0.2664801776409149
0,44,1,0,0,1,0.0,0.2730748653411865,0.5858496427536011
0,44,2,0,0,0,0.0,0.48990678787231445,0.38167646527290344
0,44,3,1,0,1,0.0,0.4834209978580475,0.500473141670227
0,44,4,1,1,1,0.0,0.5231006145477295,0.6154431700706482
0,45,0,0,1,0,0.0,0.6878107786178589,0.427625834941864
0,45,1,0,0,1,0.0,0.3775966465473175,0.5548382997512817
0,45,2,0,0,0,0.0,0.4291093349456787,0.4129824638366699
0,45,3,1,1,0,0.0,0.6594544649124146,0.4137119948863983
0,45,4,1,1,1,0.0,0.5930547118186951,0.7311612367630005
0,46,0,0,1,0,0.0,0.6505323648452759,0.3536809980869293
0,46,1,0,0,1,0.0,0.43501949310302734,0.679683268070221
0,46,2,0,0,0,0.0,0.37562569975852966,0.3092443645000458
0,46,3,1,0,1,0.0,0.48210573196411133,0.5347990989685059
0,46,4,1,1,0,0.0,0.6446083784103394,0.482989102602005
0,47,0,0,1,0,0.0,0.6445755362510681,0.16172075271606445
0,47,1,0,0,1,0.0,0.4950489401817322,0.7966247797012329
0,47,2,0,0,0,0.0,0.4039791524410248,0.29685378074645996
0,47,3,1,1,0,0.0,0.6291026473045349,0.3986137807369232
0,47,4,1,1,1,0.0,0.5796734690666199,0.7914108037948608
0,48,0,0,1,0,0.0,0.6482865810394287,0.2084195613861084
0,48,1,0,0,1,0.0,0.41242432594299316,0.896456241607666
0,48,2,0,0,0,0.0,0.4521714448928833,0.31744247674942017
0,48,3,1,0,0,0.0,0.46256545186042786,0.31301626563072205
0,48,4,1,1,1,0.0,0.6771783232688904,0.6323415040969849
0,49,0,0,1,0,0.0,0.6046467423439026,0.14383786916732788
0,49,1,0,0,1,0.0,0.4001263678073883,0.8781068325042725
0,49,2,0,0,0,0.0,0.4276566207408905,0.3186517357826233
0,49,3,1,0,0,0.0,0.3861398696899414,0.2681761085987091
0,49,4,1,1,1,0.0,0.6563185453414917,0.7472604513168335
1,0,0,1,0,1,0.0,0.496096670627594,0.5300014019012451
1,0,1,1,0,1,0.0,0.4970489740371704,0.5038019418716431
1,0,2,1,1,1,0.0,0.832196056842804,0.5156792998313904
1,0,3,1,1,0,0.0,0.6012400984764099,0.48515385389328003
1,0,4,1,1,0,0.0,0.733867347240448,0.46735185384750366
1,1,0,1,0,0,0.0,0.49630677700042725,0.37528935074806213
1,1,1,1,0,1,0.0,0.45736876130104065,0.5896911025047302
1,1,2,1,1,1,0.0,0.882128119468689,0.7168811559677124
1,1,3,1,0,1,0.0,0.15909311175346375,0.6346525549888611
1,1,4,1,1,0,0.0,0.7992639541625977,0.475843608379364
1,2,0,1,0,1,0.0,0.28571411967277527,0.509419858455658
1,2,1,1,0,1,0.0,0.0857803001999855,0.5727042555809021
1,2,2,1,1,1,0.0,0.8691672682762146,0.7524060606956482
1,2,3,1,0,1,0.0,0.3254437744617462,0.5535086989402771
1,2,4,1,1,0,0.0,0.6058148741722107,0.4869737923145294
1,3,0,1,0,1,0.0,0.47364264726638794,0.5401661992073059
1,3,1,1,0,1,0.0,0.05609992891550064,0.5555938482284546
1,3,2,1,1,1,0.0,0.9033500552177429,0.6965798735618591
1,3,3,1,0,1,0.0,0.2771376967430115,0.6436668038368225
1,3,4,1,1,1,0.0,0.5737664103507996,0.5347983241081238
