episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,5,3,1,1,1,0.03790419548749924,0.5453324317932129,0.7368002533912659
0,5,4,1,0,0,0.03790419548749924,0.39993786811828613,0.04015306010842323
0,6,0,0,0,1,0.9660342335700989,0.42459648847579956,0.5318747162818909
0,6,1,0,0,0,0.939631998538971,0.42588314414024353,0.39848124980926514
0,6,2,0,0,1,0.9660342335700989,0.03669698163866997,0.5037251114845276
0,6,3,1,1,1,0.033965762704610825,0.508884847164154,0.8447942137718201
0,6,4,1,0,0,0.3600245714187622,0.3266986012458801,0.07756487280130386
0,7,0,0,1,1,0.9682275056838989,0.5186319351196289,0.5374317765235901
0,7,1,0,1,1,0.9548359513282776,0.5201709270477295,0.6172189116477966
0,7,2,0,0,0,0.9682275056838989,0.05847412347793579,0.3475491404533386
0,7,3,1,0,1,0.03177250549197197,0.36203184723854065,0.8912714719772339
0,7,4,1,0,0,0.7383447289466858,0.43535199761390686,0.13848410546779633
0,8,0,0,0,0,0.6651076078414917,0.35404545068740845,0.31089505553245544
0,8,1,0,0,1,0.6140516400337219,0.3137560486793518,0.7858344316482544
0,8,2,0,0,0,0.9694903492927551,0.16166922450065613,0.13002659380435944
0,8,3,1,0,1,0.3348924219608307,0.2601388394832611,0.8381220102310181
0,8,4,1,0,0,0.8824148178100586,0.44664138555526733,0.3691059648990631
0,9,0,0,0,0,0.8584480285644531,0.30854740738868713,0.4012525677680969
0,9,1,0,0,1,0.8413026332855225,0.20456786453723907,0.7102856040000916
0,9,2,0,0,0,0.9702324867248535,0.2202640324831009,0.12888434529304504
0,9,3,1,0,1,0.7251453399658203,0.2870027720928192,0.7647360563278198
0,9,4,1,0,0,0.931423008441925,0.42284515500068665,0.4534713923931122
0,10,0,0,0,0,0.9226950407028198,0.3995838463306427,0.34800824522972107
0,10,1,0,0,1,0.9166715145111084,0.17956121265888214,0.5776253938674927
0,10,2,0,0,0,0.9706740975379944,0.3264247477054596,0.26391229033470154
0,10,3,1,0,1,0.8781158924102783,0.1712341010570526,0.788582444190979
0,10,4,1,1,0,0.9511345624923706,0.5771936178207397,0.34569624066352844
0,11,0,0,0,0,0.9473604559898376,0.33541372418403625,0.35123366117477417
0,11,1,0,0,0,0.9448375105857849,0.15663258731365204,0.3898257315158844
0,11,2,0,0,1,0.9709388017654419,0.4741174280643463,0.6098644733428955
0,11,3,1,0,1,0.9298257231712341,0.13142214715480804,0.7223116159439087
0,11,4,1,1,0,0.6021049618721008,0.6000491380691528,0.19122181832790375
0,12,0,0,0,0,0.9584848880767822,0.30419281125068665,0.3898956775665283
0,12,1,0,0,0,0.9572740793228149,0.2292507290840149,0.3626447916030884
0,12,2,0,0,1,0.9710982441902161,0.3268698751926422,0.6689740419387817
0,12,3,1,0,1,0.9504323601722717,0.13627152144908905,0.7767943143844604
0,12,4,1,1,0,0.2432316392660141,0.7159879803657532,0.2076629400253296
0,13,0,0,0,0,0.9640970826148987,0.30324292182922363,0.32212433218955994
0,13,1,0,0,0,0.9634616374969482,0.3226218819618225,0.4204072952270508
0,13,2,0,0,1,0.9711945652961731,0.26345279812812805,0.7196475863456726
0,13,3,1,0,1,0.9599875807762146,0.17530116438865662,0.8391838669776917
0,13,4,1,1,0,0.11157703399658203,0.7875670194625854,0.18967868387699127
0,14,0,0,0,0,0.9671374559402466,0.18314336240291595,0.37241098284721375
0,14,1,0,0,0,0.9667847156524658,0.3809072971343994,0.4200339913368225
0,14,2,0,0,1,0.9712527990341187,0.13306951522827148,0.6883060336112976
0,14,3,1,0,1,0.9648953080177307,0.3086532950401306,0.7932514548301697
0,14,4,1,1,0,0.06631745398044586,0.7376095652580261,0.23795554041862488
0,15,0,0,0,0,0.9688587188720703,0.17587198317050934,0.38726407289505005
0,15,1,0,0,0,0.968656063079834,0.45053279399871826,0.39960405230522156
0,15,2,0,0,1,0.9712880849838257,0.07332829385995865,0.6972066760063171
0,15,3,1,0,1,0.9675838947296143,0.4312981069087982,0.7380738258361816
0,15,4,1,1,0,0.04786255583167076,0.7111253142356873,0.23912324011325836
0,16,0,0,0,0,0.9698598980903625,0.2508162558078766,0.39287424087524414
