episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,0,0,0,0,1,0.5,0.002427499508485198,0.5773538947105408
0,0,1,0,0,0,0.5,0.0327175036072731,0.41905203461647034
0,0,2,0,0,1,0.5,0.00029753605485893786,0.6333158612251282
0,0,3,1,0,0,0.5,0.0030397390946745872,0.20174677670001984
0,0,4,1,1,0,0.5,0.9998606443405151,0.3339700400829315
0,1,0,0,0,1,0.800000011920929,0.00024584250058978796,0.7366048693656921
0,1,1,0,0,0,0.800000011920929,0.0020739526953548193,0.13844403624534607
0,1,2,0,0,0,0.800000011920929,5.965382115391549e-06,0.4807884693145752
0,1,3,1,0,0,0.800000011920929,0.00024358212249353528,0.19230040907859802
0,1,4,1,1,0,0.20000000298023224,0.9999951124191284,0.19690604507923126
0,2,0,0,0,1,0.902658998966217,5.4956835811026394e-05,0.8015969395637512
0,2,1,0,0,0,0.902658998966217,0.0001121449822676368,0.2345668375492096
0,2,2,0,0,0,0.902658998966217,9.386702004121616e-06,0.48103252053260803
0,2,3,1,0,0,0.902658998966217,6.749215390300378e-05,0.38145720958709717
0,2,4,1,1,0,0.09734101593494415,0.9350224137306213,0.15932436287403107
0,3,0,0,0,1,0.9391814470291138,2.1337482394301333e-05,0.8605568408966064
0,3,1,0,0,0,0.9391814470291138,6.236068293219432e-05,0.27923914790153503
0,3,2,0,0,1,0.9391814470291138,1.2890273865195923e-05,0.5205507874488831
0,3,3,1,0,0,0.9391814470291138,4.971975431544706e-05,0.39535847306251526
0,3,4,1,0,0,0.060818564146757126,0.43494707345962524,0.23653577268123627
0,4,0,0,0,1,0.9546284675598145,4.066315887030214e-05,0.9357390999794006
0,4,1,0,0,0,0.9546284675598145,4.449313928489573e-05,0.2193383276462555
0,4,2,0,0,1,0.9546284675598145,3.094790599789121e-06,0.7098402976989746
0,4,3,1,0,0,0.9546284675598145,4.72250503662508e-05,0.3303244411945343
0,4,4,1,1,0,0.43196243047714233,0.9999216794967651,0.303809255361557
0,5,0,0,0,1,0.9620957970619202,7.301541336346418e-05,0.9415909051895142
0,5,1,0,0,0,0.9620957970619202,5.5131160479504615e-05,0.22449710965156555
0,5,2,0,0,1,0.9620957970619202,5.5354721553158015e-06,0.7304991483688354
0,5,3,1,0,0,0.9620957970619202,2.8677863156190142e-05,0.2723335325717926
0,5,4,1,1,0,0.17474102973937988,0.9999959468841553,0.26970967650413513
0,6,0,0,0,1,0.9660342335700989,4.662212813855149e-05,0.9189688563346863
0,6,1,0,0,0,0.9660342335700989,5.043982673669234e-05,0.31818509101867676
0,6,2,0,0,1,0.9660342335700989,4.930167051497847e-06,0.7716953754425049
0,6,3,1,0,0,0.9660342335700989,3.229737558285706e-05,0.33219343423843384
0,6,4,1,1,0,0.08884111046791077,0.9999926090240479,0.18169240653514862
0,7,0,0,0,1,0.9682275056838989,7.436409214278683e-05,0.8380587697029114
0,7,1,0,0,0,0.9682275056838989,3.940863462048583e-05,0.29249122738838196
0,7,2,0,0,1,0.9682275056838989,7.472064226021757e-06,0.694509744644165
0,7,3,1,0,0,0.9682275056838989,2.515863161534071e-05,0.33496618270874023
0,7,4,1,1,0,0.05742057040333748,0.9999909400939941,0.18239906430244446
0,8,0,0,0,1,0.9694903492927551,8.725377847440541e-05,0.9289313554763794
0,8,1,0,0,0,0.9694903492927551,3.972263584728353e-05,0.15208181738853455
0,8,2,0,0,1,0.9694903492927551,1.0143137842533179e-05,0.6775116920471191
0,8,3,1,0,0,0.9694903492927551,2.6674279069993645e-05,0.3365868628025055
0,8,4,1,1,0,0.04379305616021156,0.9999899864196777,0.19838760793209076
0,9,0,0,0,1,0.9702324867248535,8.338766201632097e-05,0.8937289714813232
0,9,1,0,0,0,0.9702324867248535,4.8938964027911425e-05,0.16340473294258118
0,9,2,0,0,1,0.9702324867248535,6.2507592701877e-06,0.5912756323814392
0,9,3,1,0,0,0.9702324867248535,3.9988917706068605e-05,0.250426709651947
0,9,4,1,1,0,0.0370929092168808,0.9999929666519165,0.3344634771347046
0,10,0,0,0,1,0.9706740975379944,8.423739927820861e-05,0.8920307159423828
0,10,1,0,0,0,0.9706740975379944,4.71390230813995e-05,0.40929707884788513
0,10,2,0,0,1,0.9706740975379944,6.34961770629161e-06,0.7262817025184631
0,10,3,1,0,0,0.9706740975379944,5.9767149650724605e-05,0.2754651606082916
0,10,4,1,1,0,0.03352123126387596,0.9999860525131226,0.28788745403289795
0,11,0,0,0,1,0.9709388017654419,0.00013096033944748342,0.8786269426345825
0,11,1,0,0,0,0.9709388017654419,5.0008722610073164e-05,0.3186681866645813
0,11,2,0,0,1,0.9709388017654419,1.346131284662988e-05,0.7414563894271851
0,11,3,1,0,0,0.9709388017654419,4.430396074894816e-05,0.18093304336071014
0,11,4,1,1,0,0.0315190926194191,0.9999910593032837,0.18071205914020538
0,12,0,0,0,1,0.9710982441902161,0.0001446825044695288,0.8843156099319458
