variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
w/o belief,1,8.335876941680908,1050,-6.095238095238095,50.0,71.85714285714286,-77.95238095238095,0.03642825587448897,-0.12224703672109172,3.371497169137001,3.420326906442642
w/o belief,2,16.68753981590271,2100,-107.0952380952381,50.0,177.11904761904762,-284.2142857142857,-0.18570170123130084,0.08784826118499041,3.336764025688171,3.4174009650945663
w/o belief,3,24.99527597427368,3150,-151.28571428571428,50.0,218.42857142857142,-369.7142857142857,-0.1418365695979446,0.01898546798620373,3.28663332760334,3.3997732251882553
w/o belief,4,33.27711009979248,4200,-178.4404761904762,50.0,252.82142857142858,-431.26190476190476,-0.20148481203359553,0.030249507783446462,3.2670314729213716,3.390039947628975
w/o belief,5,41.49890422821045,5250,-196.91,50.0,273.53,-470.44,-0.036619362654164433,-0.11318223605048842,3.283118838071823,3.351093199849129
w/o belief,6,49.83042335510254,6300,-211.82,50.0,298.18,-510.0,-0.08808258408680558,-0.05134049747139215,3.241238921880722,3.3448151350021362
w/o belief,7,58.199952125549316,7350,-212.51,50.0,310.31,-522.82,-0.02999931457452476,-0.1381230667233467,3.261081853508949,3.318013480305672
w/o belief,8,66.61723494529724,8400,-180.64,50.0,282.65,-463.29,-0.029134498338680714,-0.0783224924118258,3.2388900071382523,3.3004103392362594
w/o belief,9,74.898601770401,9450,-178.27,50.0,272.65,-450.92,-0.08315796833485364,-0.06979440320283174,3.1867067158222198,3.2959780186414718
