episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack,parameter_name,parameter_value
0,6,3,0,0,0,0.9660342335700989,0.01457946840673685,0.0007541023078374565,T,10
0,6,4,1,1,0,0.033965762704610825,0.8889344930648804,0.00024821824626997113,T,10
0,7,0,1,1,0,0.03177250549197197,0.5864907503128052,0.00025494175497442484,T,10
0,7,1,1,0,0,0.7383447289466858,0.27686578035354614,0.00014479456876870245,T,10
0,7,2,0,0,0,0.9682275056838989,0.14565934240818024,0.0008916193037293851,T,10
0,7,3,0,0,0,0.9682275056838989,0.014943113550543785,0.0006504128105007112,T,10
0,7,4,1,1,0,0.03177250549197197,0.8991637825965881,0.00022589937725570053,T,10
0,8,0,1,1,0,0.03050963021814823,0.574103057384491,0.00025611629826016724,T,10
0,8,1,1,0,0,0.8824148178100586,0.2970064878463745,0.00014751219714526087,T,10
0,8,2,0,0,0,0.9694903492927551,0.15044055879116058,0.0009115340071730316,T,10
0,8,3,0,0,0,0.9694903492927551,0.018590135499835014,0.0006056666024960577,T,10
0,8,4,1,1,0,0.03050963021814823,0.9202280044555664,0.00021569094678852707,T,10
0,9,0,1,1,0,0.029767485335469246,0.5745653510093689,0.0002567225892562419,T,10
0,9,1,1,0,0,0.931423008441925,0.3757380545139313,0.00015119166346266866,T,10
0,9,2,0,0,0,0.9702324867248535,0.17498359084129333,0.0008997271652333438,T,10
0,9,3,0,0,0,0.9702324867248535,0.02660101279616356,0.0005973150837235153,T,10
0,9,4,1,1,0,0.029767485335469246,0.938817024230957,0.00021133493282832205,T,10
1,0,0,0,0,0,0.5,0.37734323740005493,0.014007886871695518,T,10
1,0,1,1,1,0,0.5,0.6220961213111877,0.01646985113620758,T,10
1,0,2,1,1,0,0.5,0.672954261302948,0.018167708069086075,T,10
1,0,3,1,1,0,0.5,0.587765634059906,0.0195858646184206,T,10
1,0,4,1,1,0,0.5,0.6347870230674744,0.00836284551769495,T,10
1,1,0,0,0,0,0.800000011920929,0.28412121534347534,0.0014484090497717261,T,10
1,1,1,1,1,0,0.20000000298023224,0.7295171022415161,0.0013587045250460505,T,10
1,1,2,1,1,0,0.20000000298023224,0.789371907711029,0.0014150989009067416,T,10
1,1,3,1,1,0,0.20000000298023224,0.6016998291015625,0.0031378502026200294,T,10
1,1,4,1,1,0,0.20000000298023224,0.6988341212272644,0.0009267741697840393,T,10
1,2,0,0,0,0,0.902658998966217,0.2325211763381958,0.0006637403275817633,T,10
1,2,1,1,1,0,0.09734101593494415,0.7756463289260864,0.00047410643310286105,T,10
1,2,2,1,1,0,0.09734101593494415,0.8671786785125732,0.0006951350951567292,T,10
1,2,3,1,1,0,0.09734101593494415,0.6004406213760376,0.0017277433071285486,T,10
1,2,4,1,1,0,0.09734101593494415,0.746063232421875,0.0005210849340073764,T,10
1,3,0,0,0,0,0.9391814470291138,0.13920992612838745,0.0004939504433423281,T,10
1,3,1,1,1,0,0.060818564146757126,0.7467121481895447,0.00031272106571123004,T,10
1,3,2,1,1,0,0.060818564146757126,0.8930515050888062,0.0005581582663580775,T,10
1,3,3,1,1,0,0.060818564146757126,0.6132279634475708,0.0014518393436446786,T,10
1,3,4,1,1,0,0.060818564146757126,0.7554299235343933,0.000438752060290426,T,10
1,4,0,0,0,0,0.9546284675598145,0.08312168717384338,0.0004184436984360218,T,10
1,4,1,1,1,0,0.04537151753902435,0.6590083241462708,0.0002627338108140975,T,10
1,4,2,1,1,0,0.04537151753902435,0.900299608707428,0.0005165575421415269,T,10
