variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
完整SG-MAPPO,34,362.33809638023376,37400,-255.76,100.0,614.68,-870.44,-0.07037272229790688,-0.09002756149404578,2.524709000852373,2.784480174382528
完整SG-MAPPO,35,372.6827001571655,38500,-209.88,100.0,575.93,-785.81,-0.08235280791090595,-0.07649209681484434,2.287674025694529,2.9259807560178968
完整SG-MAPPO,36,382.9724860191345,39600,-169.05,100.0,563.41,-732.46,-0.09840486924577918,-0.0502835631939686,1.9472089966138204,3.0091539859771728
完整SG-MAPPO,37,393.43528723716736,40700,-125.14,100.0,523.54,-648.68,-0.07523941722595029,-0.06819899438156021,2.3066097206539578,2.8046625402238634
完整SG-MAPPO,38,403.87824392318726,41800,-95.68,100.0,517.56,-613.24,-0.03396010175347328,-0.08326498551501169,1.9317547692192925,2.9572320779164634
完整SG-MAPPO,39,414.2712621688843,42900,-141.34,100.0,576.2,-717.54,-0.09277970401777161,-0.04358906891817848,1.6605622198846606,2.923158306545681
完整SG-MAPPO,40,424.7159550189972,44000,-111.47,100.0,549.93,-661.4,-0.07104961172574097,-0.06506904473321305,2.162051276365916,2.7784929672876992
完整SG-MAPPO,41,435.09033703804016,45100,-155.72,100.0,590.94,-746.66,-0.06085917515059312,-0.0592777986286415,1.4538016332520378,3.006164770656162
完整SG-MAPPO,42,445.63168716430664,46200,-219.93,100.0,631.68,-851.61,-0.049010379943582746,-0.05652701502872838,1.748165194855796,2.8030647026167976
完整SG-MAPPO,43,456.0746841430664,47300,-256.96,100.0,646.36,-903.32,-0.08754773715304004,-0.06292457001076804,1.6988639142778186,2.919718715879652
完整SG-MAPPO,44,466.59804940223694,48400,-251.26,100.0,638.11,-889.37,-0.044107061127821603,-0.0842367103530301,2.0953766968515186,2.490076328648461
完整SG-MAPPO,45,477.0484824180603,49500,-270.94,100.0,652.18,-923.12,-0.09602247515900267,-0.02072101127770212,1.9667826270063717,2.541187538041009
完整SG-MAPPO,46,487.65000343322754,50600,-261.44,100.0,644.0,-905.44,-0.08195221225420633,-0.050892428474293816,2.0455161518520777,2.419106333785587
完整SG-MAPPO,47,498.1949973106384,51700,-262.27,100.0,655.08,-917.35,-0.07692581326183345,-0.0462493772773693,1.9254540469911363,2.501795593897502
完整SG-MAPPO,48,508.65873765945435,52800,-234.94,100.0,628.58,-863.52,-0.052023239599333866,-0.06029858564337095,1.6212069107426537,2.643349638250139
完整SG-MAPPO,49,519.3976075649261,53900,-251.96,100.0,634.51,-886.47,-0.0842471664874918,-0.0519896000623703,2.0466359085506864,2.2206707530551486
完整SG-MAPPO,50,529.8482873439789,55000,-308.15,100.0,641.99,-950.14,-0.045785296418600616,-0.053970984716175334,0.8395819594462712,3.038895156648424
完整SG-MAPPO,51,540.3474431037903,56100,-244.07,100.0,631.53,-875.6,-0.07305229811204804,-0.06492935667952729,1.8001199589835273,2.418792019950019
完整SG-MAPPO,52,550.8706970214844,57200,-223.58,100.0,637.03,-860.61,-0.07499885509411494,-0.02414078977372911,1.7624319169256422,2.4132965074645147
完整SG-MAPPO,53,561.4280209541321,58300,-208.36,100.0,661.09,-869.45,-0.07060860246419906,-0.050744102232986026,2.3174211028549405,1.942131753762563
完整SG-MAPPO,54,571.9776618480682,59400,-175.28,100.0,649.69,-824.97,-0.0786759365660449,-0.053151090670790935,1.5628518144289651,2.661522724893358
完整SG-MAPPO,55,582.4457726478577,60500,-193.81,100.0,655.84,-849.65,-0.049761251246349676,-0.05489940245946248,1.598943034145567,2.444112745920817
完整SG-MAPPO,56,593.0050916671753,61600,-200.89,100.0,669.85,-870.74,-0.07778882020049625,-0.02214785913626353,1.905990481045511,2.1388346943590375
完整SG-MAPPO,57,603.6065855026245,62700,-172.24,100.0,645.21,-817.45,-0.051383599814855394,-0.057769302278757095,1.921264014641444,2.124534057246314
完整SG-MAPPO,58,614.3433146476746,63800,-153.29,100.0,656.96,-810.25,-0.03312496948573324,-0.05444969870150089,1.8554333574242061,2.038840805159675
完整SG-MAPPO,59,624.9035406112671,64900,-110.19,100.0,658.99,-769.18,-0.07305070644037591,-0.046791904150611824,1.3690626660982768,2.6427532937791613
完整SG-MAPPO,60,635.3728065490723,66000,-140.8,100.0,653.49,-794.29,-0.047369809448719026,-0.06352970792601506,1.5781705068217384,2.3014975435203975
完整SG-MAPPO,61,645.8494715690613,67100,-141.0,100.0,663.78,-804.78,-0.05082389641967085,-0.06120120717419519,1.618700310587883,2.1620904306570687
完整SG-MAPPO,62,656.2874715328217,68200,-178.7,100.0,655.73,-834.43,-0.04587392097132074,-0.06193336612648434,1.9030167606141832,1.9410874320401086
完整SG-MAPPO,63,666.8056726455688,69300,-162.14,100.0,610.68,-772.82,-0.043192580342292786,-0.0731990623805258,1.8274109429783292,2.2061647282706365
完整SG-MAPPO,64,677.2664458751678,70400,-199.34,100.0,621.29,-820.63,-0.03152708589202828,-0.047492827537159124,1.1780642942421966,2.517628034618166
完整SG-MAPPO,65,687.785276889801,71500,-212.64,100.0,607.29,-819.93,-0.06914464301533169,-0.027573994547128677,1.822362869977951,1.8703721162345675
完整SG-MAPPO,66,698.2934010028839,72600,-203.74,100.0,605.79,-809.53,-0.08203975243700876,-0.020569913585980735,1.920906471543842,1.7099876095851263
完整SG-MAPPO,67,708.8073868751526,73700,-236.66,100.0,608.12,-844.78,-0.04442417340146171,-0.04996702538596259,1.309468543695079,2.3132897350523205
完整SG-MAPPO,68,719.322322845459,74800,-277.27,100.0,630.67,-907.94,-0.04891863450821903,-0.04300877700249354,1.416246678100692,2.1662228619058927
完整SG-MAPPO,69,729.8422825336456,75900,-300.8,100.0,645.69,-946.49,-0.049768624661697285,-0.022696436817447343,1.2833941279186143,2.439823172820939
完整SG-MAPPO,70,740.5407745838165,77000,-242.71,100.0,593.07,-835.78,-0.007430166751146316,-0.0652787558734417,2.121032698949178,1.3875401109457015
完整SG-MAPPO,71,751.14990067482,78100,-237.61,100.0,595.58,-833.19,-0.054666988520572585,-0.030119198891851637,1.8923079099920062,1.6315029780069987
完整SG-MAPPO,72,761.6288828849792,79200,-282.04,100.0,644.1,-926.14,-0.0755555146270328,-0.002861506160762575,1.2736293011241488,2.337308441930347
完整SG-MAPPO,73,772.038432598114,80300,-235.33,100.0,638.7,-874.03,-0.0846539900948604,-0.020192411438458496,1.8089049958520464,1.8867698358164893
完整SG-MAPPO,74,782.6313834190369,81400,-203.74,100.0,643.83,-847.57,-0.05194972948067718,-0.0388035688135359,1.996530404355791,1.5267695989873675
完整SG-MAPPO,75,793.2551982402802,82500,-270.64,100.0,711.23,-981.87,-0.08741732565686107,-0.008640753146674897,1.4608006881342994,2.2205681994557382
完整SG-MAPPO,76,803.8529653549194,83600,-297.63,100.0,782.93,-1080.56,-0.06821865894728237,-0.044520181065632235,1.406812452773253,2.0715720193253624
完整SG-MAPPO,77,814.4030163288116,84700,-296.89,100.0,771.08,-1067.97,-0.04575071446597576,-0.04171516564157274,1.6992137527300253,1.8547428513566653
完整SG-MAPPO,78,824.9528613090515,85800,-232.55,100.0,754.01,-986.56,-0.0870228458299405,-0.02044658675375912,2.382527648078071,1.083071452544795
完整SG-MAPPO,79,835.5862503051758,86900,-317.91,100.0,819.91,-1137.82,-0.07378737992710538,-0.019383968661228816,1.7373592595259348,1.8497627021537886
完整SG-MAPPO,80,846.0661723613739,88000,-325.37,100.0,804.57,-1129.94,-0.041472127412756285,-0.05632489152873556,1.739688128232956,1.8449689341915978
完整SG-MAPPO,81,856.7441112995148,89100,-259.99,100.0,765.66,-1025.65,-0.055147225823667316,-0.051164159509870744,2.1950347741444904,1.1897861756384374
完整SG-MAPPO,82,867.2528171539307,90200,-252.77,100.0,746.04,-998.81,-0.06329784724447463,-0.04676135563188129,2.229528122478061,1.3196069366402097
完整SG-MAPPO,83,878.3717291355133,91300,-279.92,100.0,784.06,-1063.98,-0.06621102343002955,-0.023888935479852887,1.383825789226426,2.1543659369150796
完整SG-MAPPO,84,890.2683231830597,92400,-226.22,100.0,731.53,-957.75,-0.0811662541081508,-0.028099941627846823,1.9340425921810998,1.4964183361993895
完整SG-MAPPO,85,901.8538382053375,93500,-160.63,100.0,695.65,-856.28,-0.04759537660413318,-0.039588393767674764,2.36128538052241,0.9629950424035391
完整SG-MAPPO,86,911.7666940689087,94600,-82.45,100.0,685.72,-768.17,-0.0708940430647797,-0.046555575066142614,1.8776912020312415,1.5678470406267377
完整SG-MAPPO,87,921.6736211776733,95700,-113.64,100.0,660.99,-774.63,-0.05371482657889525,-0.03235835830370585,1.4554565131664277,2.048435977101326
完整SG-MAPPO,88,931.592139005661,96800,-44.61,100.0,598.12,-642.73,-0.05228334627010756,-0.06137404269021418,2.26724734571245,1.0686920946670904
完整SG-MAPPO,89,941.5368592739105,97900,-40.57,100.0,596.47,-637.04,-0.03851295484022962,-0.050340975676145816,1.4109366453356214,2.278967271910773
完整SG-MAPPO,90,951.5683414936066,99000,-88.38,100.0,586.55,-674.93,-0.06743137679166264,-0.02645896954668893,1.6472441461351184,1.9303369565142525
完整SG-MAPPO,91,961.3801693916321,100100,-38.85,100.0,522.7,-561.55,-0.0385144270128674,-0.05937882885336876,2.3865304390589395,0.9278180930349562
完整SG-MAPPO,92,971.3332006931305,101200,-12.22,100.0,490.72,-502.94,-0.03979705323775609,-0.03681443424688445,1.527935422791375,2.1332779867781535
完整SG-MAPPO,93,981.2589335441589,102300,-12.58,100.0,440.07,-452.65,-0.03137301057577133,-0.06203190253840552,2.3774031268225775,1.003899512357182
完整SG-MAPPO,94,991.2438066005707,103400,-20.92,100.0,403.08,-424.0,-0.01728169984287686,-0.063551743576924,2.1763723651568094,1.1293155735151634
完整SG-MAPPO,95,1001.08704662323,104500,-7.1,100.0,354.66,-361.76,-0.0454105246398184,-0.06771133093991213,2.309849347008599,0.9097932370172607
完整SG-MAPPO,96,1010.9985008239746,105600,44.8,100.0,355.77,-310.97,-0.03630256272024578,-0.051567891074551474,1.8944010959731208,1.4090984017484718
完整SG-MAPPO,97,1020.9443378448486,106700,-22.09,100.0,356.78,-378.87,-0.08316766421000163,-0.021411872737937505,2.014753212531408,1.3112927734851838
完整SG-MAPPO,98,1030.9059829711914,107800,-9.48,100.0,334.73,-344.21,-0.061407897673133344,-0.010367354502280553,1.4688275310728285,2.0974432932005986
完整SG-MAPPO,99,1040.7573986053467,108900,17.24,100.0,326.96,-309.72,-0.030021152645349502,-0.05886973241964976,1.6969655394554137,1.7140043834017382
完整SG-MAPPO,100,1050.649921655655,110000,-22.98,100.0,354.21,-377.19,-0.06102543477382925,-0.017599699522058167,1.8917624596092435,1.534044203824467
