variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
SG-MAA2C,1,6.740959882736206,1100,1028.3636363636363,100.0,-63.90909090909091,1092.2727272727273,0.01896254883872138,-0.011982437637117174,3.3269846439361572,3.3744986852010093
SG-MAA2C,2,13.325546026229858,2200,917.5454545454545,100.0,157.04545454545453,760.5,-0.005537714188297589,-0.008441800872484842,3.1711882485283747,3.294566763771905
SG-MAA2C,3,19.958057165145874,3300,790.5151515151515,100.0,299.24242424242425,491.27272727272725,0.008063410719235739,-0.012379585868782468,3.167065382003784,3.3383611573113336
SG-MAA2C,4,26.682820320129395,4400,779.3181818181819,100.0,309.6136363636364,469.70454545454544,-0.02270288775778479,0.0005220047508676847,3.1914364761776395,3.3033616807725696
SG-MAA2C,5,33.473294258117676,5500,757.4545454545455,100.0,310.2909090909091,447.1636363636364,-0.03311092323727078,0.014418915121091736,3.2079032791985407,3.1745145320892334
SG-MAA2C,6,40.07996129989624,6600,715.8939393939394,100.0,355.6212121212121,360.27272727272725,-0.006689015361997817,-0.012254943450291952,3.2038302421569824,3.0794202751583524
SG-MAA2C,7,47.18214750289917,7700,692.3766233766233,100.0,391.16883116883116,301.2077922077922,0.008647956988877721,-0.03291767794224951,3.053962575064765,3.0931466155582004
SG-MAA2C,8,54.57778334617615,8800,682.1477272727273,100.0,400.59090909090907,281.5568181818182,0.023771670129564073,-0.046192169189453125,3.050596581565009,3.0964544349246554
SG-MAA2C,9,61.811487674713135,9900,678.5050505050505,100.0,426.80808080808083,251.6969696969697,-0.022083323241935834,0.002348966896533966,2.9694954289330378,3.0578426520029702
SG-MAA2C,10,68.81580448150635,11000,643.7,100.0,467.66,176.04,0.001700775490866767,-0.011096524695555368,2.867049296696981,2.964904361300998
SG-MAA2C,11,75.88523173332214,12100,628.33,100.0,481.48,146.85,0.010787199354834028,-0.03175016575389438,2.919930193159315,3.078076654010349
SG-MAA2C,12,82.67570376396179,13200,649.64,100.0,465.59,184.05,-0.013845923046271006,-0.007448561489582062,2.876221285925971,3.1480077372656927
SG-MAA2C,13,89.36653661727905,14300,664.5,100.0,448.95,215.55,-0.0050460464424557155,-0.013423826959398057,2.8946578237745495,3.1737451288435192
SG-MAA2C,14,96.09323477745056,15400,655.8,100.0,474.87,180.93,-0.023957232634226482,0.01831139127413432,2.753496858808729,3.2600199381510415
SG-MAA2C,15,102.60415577888489,16500,695.49,100.0,464.64,230.85,-0.028557714488771226,0.02024434744897816,2.931826194127401,3.2780379719204373
SG-MAA2C,16,109.24141263961792,17600,699.7,100.0,483.43,216.27,-0.02871821986304389,0.005805870725048913,2.938902325100369,3.340064287185669
