episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,0,0,0,0,0,0.5,0.4040989875793457,0.4250880777835846
0,0,1,0,0,1,0.5,0.42399314045906067,0.572256863117218
0,0,2,0,1,1,0.5,0.6014474034309387,0.5234684348106384
0,0,3,1,0,1,0.5,0.46429499983787537,0.5144401788711548
0,0,4,1,1,1,0.5,0.5995506644248962,0.5207711458206177
0,1,0,0,0,0,0.800000011920929,0.2834828495979309,0.3479748070240021
0,1,1,0,0,1,0.800000011920929,0.35732707381248474,0.5586516857147217
0,1,2,0,1,0,0.20000000298023224,0.6235180497169495,0.45152902603149414
0,1,3,1,0,1,0.800000011920929,0.4505089521408081,0.5110676288604736
0,1,4,1,1,1,0.20000000298023224,0.5139011740684509,0.6581128835678101
0,2,0,0,0,0,0.902658998966217,0.20447485148906708,0.2943275272846222
0,2,1,0,0,1,0.902658998966217,0.2664203345775604,0.5536026954650879
0,2,2,0,1,0,0.09734101593494415,0.719946026802063,0.41405585408210754
0,2,3,1,0,1,0.902658998966217,0.44435158371925354,0.5388426184654236
0,2,4,1,0,1,0.09734101593494415,0.46363160014152527,0.7038706541061401
0,3,0,0,0,0,0.9391814470291138,0.14395050704479218,0.23325234651565552
0,3,1,0,0,1,0.9391814470291138,0.21182367205619812,0.5835529565811157
0,3,2,0,1,0,0.060818564146757126,0.7514638900756836,0.40283557772636414
0,3,3,1,0,1,0.9391814470291138,0.3825751841068268,0.6350797414779663
0,3,4,1,0,1,0.5088678598403931,0.4533534049987793,0.6918765306472778
0,4,0,0,0,0,0.9546284675598145,0.12914231419563293,0.21221880614757538
0,4,1,0,0,1,0.9546284675598145,0.18896125257015228,0.5745381116867065
0,4,2,0,1,0,0.04537151753902435,0.7867962718009949,0.41024649143218994
0,4,3,1,0,1,0.9546284675598145,0.2909992039203644,0.7049210667610168
0,4,4,1,0,1,0.8034204840660095,0.46389123797416687,0.7099029421806335
0,5,0,0,0,0,0.9620957970619202,0.13666723668575287,0.21209952235221863
0,5,1,0,0,1,0.9620957970619202,0.1619749218225479,0.5596489906311035
0,5,2,0,1,0,0.03790419548749924,0.7936769127845764,0.40182724595069885
0,5,3,1,0,1,0.9620957970619202,0.28185755014419556,0.758263111114502
0,5,4,1,0,1,0.9037996530532837,0.42658257484436035,0.7017666697502136
0,6,0,0,0,0,0.9660342335700989,0.13688938319683075,0.19555342197418213
0,6,1,0,0,1,0.9660342335700989,0.12158568203449249,0.619996190071106
0,6,2,0,1,0,0.033965762704610825,0.7989926934242249,0.34429359436035156
0,6,3,1,0,1,0.9660342335700989,0.2789401113986969,0.7725329995155334
0,6,4,1,0,1,0.939631998538971,0.4556296765804291,0.7032008171081543
0,7,0,0,0,0,0.9682275056838989,0.13935551047325134,0.21057350933551788
0,7,1,0,0,1,0.9682275056838989,0.09458569437265396,0.6281211376190186
