variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除LSTM,23,148.29136204719543,25300,-256.52,100.0,489.83,-746.35,-0.038507314204859235,-0.04504294049822622,3.141293017069499,3.2171074946721396
去除LSTM,24,154.73071694374084,26400,-241.25,100.0,481.27,-722.52,-0.047500533507102066,-0.04460616159356302,3.140193634563022,3.222395414776272
去除LSTM,25,161.20179104804993,27500,-235.01,100.0,474.5,-709.51,-0.04349729111418128,-0.04735320220804877,3.1143967045678034,3.200573910607232
去除LSTM,26,167.6083369255066,28600,-255.99,100.0,491.86,-747.85,-0.043288228660821916,-0.03874065273751815,3.0804584529664782,3.1829602559407553
去除LSTM,27,174.05734395980835,29700,-281.93,100.0,523.82,-805.75,-0.04038247105458544,-0.039705610011393826,3.0876186317867704,3.1629736953311496
去除LSTM,28,180.45614290237427,30800,-283.82,100.0,539.41,-823.23,-0.04172011131627692,-0.04556627022619877,3.0635596646202936,3.1656551467047795
去除LSTM,29,186.96654200553894,31900,-298.22,100.0,549.63,-847.85,-0.04513896246337228,-0.04211552233642174,3.045255618625217,3.1161799404356216
去除LSTM,30,193.4060730934143,33000,-287.11,100.0,527.87,-814.98,-0.04037719194052948,-0.04671436003279976,3.063049578666687,3.1159688658184477
去除LSTM,31,199.81507182121277,34100,-315.85,100.0,556.78,-872.63,-0.0466829564422369,-0.04471952013878359,3.0115003214942084,3.103889505068461
去除LSTM,32,206.22404861450195,35200,-340.07,100.0,586.38,-926.45,-0.04460033135385149,-0.0369221162982285,2.9927748574150934,3.127008316251967
去除LSTM,33,212.671959400177,36300,-318.71,100.0,570.94,-889.65,-0.04083847637391753,-0.04599255680417021,2.9942507876290216,3.1040880256228975
去除LSTM,34,219.06841564178467,37400,-291.73,100.0,546.54,-838.27,-0.04129039676239093,-0.04031424474798971,2.9746452702416315,3.0743406852086386
