episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack
0,0,0,0,0,0,0.5,0.27478349208831787,0.19405405223369598
0,0,1,0,0,0,0.5,0.12146081775426865,0.2199023962020874
0,0,2,0,1,0,0.5,0.8615209460258484,0.027936989441514015
0,0,3,1,0,1,0.5,0.13861028850078583,0.6431031227111816
0,0,4,1,1,1,0.5,0.8889663219451904,0.9786804914474487
0,1,0,0,0,1,0.800000011920929,0.12285864353179932,0.9790424704551697
0,1,1,0,0,0,0.800000011920929,0.15273822844028473,0.0021523016039282084
0,1,2,0,1,1,0.800000011920929,0.7384358644485474,0.9694262146949768
0,1,3,1,0,1,0.20000000298023224,0.20917044579982758,0.973275363445282
0,1,4,1,1,0,0.20000000298023224,0.8411999344825745,0.07202737778425217
0,2,0,0,0,1,0.902658998966217,0.21707460284233093,0.994877278804779
0,2,1,0,0,0,0.902658998966217,0.22185757756233215,0.0007692148210480809
0,2,2,0,1,1,0.902658998966217,0.6766951680183411,0.9985488057136536
0,2,3,1,0,1,0.09734101593494415,0.12582291662693024,0.9963627457618713
0,2,4,1,1,0,0.09734101593494415,0.8550401926040649,0.00395024660974741
0,3,0,0,0,1,0.9391814470291138,0.4175921380519867,0.9965782761573792
0,3,1,0,0,0,0.9391814470291138,0.3778504729270935,0.0004299631982576102
0,3,2,0,1,1,0.9391814470291138,0.5919675827026367,0.999393105506897
0,3,3,1,0,1,0.060818564146757126,0.15977036952972412,0.9970178604125977
0,3,4,1,1,0,0.060818564146757126,0.6954107880592346,0.0013730464270338416
0,4,0,0,0,1,0.9546284675598145,0.4538658559322357,0.9979050159454346
0,4,1,0,0,0,0.9546284675598145,0.35747814178466797,0.00041037335176952183
0,4,2,0,1,1,0.9546284675598145,0.5924251079559326,0.9994955062866211
0,4,3,1,0,1,0.04537151753902435,0.14467404782772064,0.9957036375999451
0,4,4,1,1,0,0.04537151753902435,0.624630331993103,0.002376536140218377
0,5,0,0,0,1,0.9620957970619202,0.4312109053134918,0.9979693293571472
0,5,1,0,0,0,0.9620957970619202,0.30342257022857666,0.0007862346828915179
0,5,2,0,1,1,0.9620957970619202,0.6364533305168152,0.9996404647827148
0,5,3,1,0,1,0.03790419548749924,0.1350124031305313,0.9927823543548584
0,5,4,1,1,0,0.03790419548749924,0.5790512561798096,0.002376917749643326
0,6,0,0,0,1,0.9660342335700989,0.3966495394706726,0.9985274076461792
0,6,1,0,0,0,0.9660342335700989,0.2908322811126709,0.0008785499958321452
0,6,2,0,1,1,0.9660342335700989,0.6798402070999146,0.9995865225791931
0,6,3,1,0,1,0.033965762704610825,0.11497218906879425,0.9929400682449341
0,6,4,1,1,0,0.033965762704610825,0.5831699371337891,0.003695025807246566
0,7,0,0,0,1,0.9682275056838989,0.34797152876853943,0.9988670349121094
0,7,1,0,0,0,0.9682275056838989,0.23579230904579163,0.0008715827716514468
0,7,2,0,1,1,0.9682275056838989,0.7112272381782532,0.9996285438537598
0,7,3,1,0,1,0.03177250549197197,0.14038152992725372,0.9917913675308228
0,7,4,1,1,0,0.03177250549197197,0.5071694850921631,0.004251428879797459
0,8,0,0,0,1,0.9694903492927551,0.39227494597435,0.9990027546882629
0,8,1,0,0,0,0.9694903492927551,0.28164225816726685,0.0006818135152570903
0,8,2,0,1,1,0.9694903492927551,0.7192208170890808,0.9997069239616394
0,8,3,1,0,1,0.03050963021814823,0.1516687273979187,0.9921924471855164
0,8,4,1,1,0,0.03050963021814823,0.5042306184768677,0.0038687444757670164
0,9,0,0,0,1,0.9702324867248535,0.4784490764141083,0.9990339279174805
0,9,1,0,0,0,0.9702324867248535,0.33859387040138245,0.0005701912450604141
0,9,2,0,1,1,0.9702324867248535,0.6561079025268555,0.9997304081916809
0,9,3,1,0,1,0.029767485335469246,0.21893438696861267,0.9922105073928833
0,9,4,1,0,0,0.029767485335469246,0.4700195789337158,0.00361507385969162
0,10,0,0,1,1,0.9706740975379944,0.5538800954818726,0.9986653327941895
0,10,1,0,0,0,0.9706740975379944,0.48075100779533386,0.0004952978924848139
0,10,2,0,1,1,0.9706740975379944,0.6362829804420471,0.9997699856758118
0,10,3,1,0,1,0.029325908049941063,0.2726684510707855,0.9910036325454712
0,10,4,1,1,0,0.029325908049941063,0.5672968626022339,0.002044143620878458
0,11,0,0,1,1,0.9709388017654419,0.6375541090965271,0.9987461566925049
0,11,1,0,1,0,0.9709388017654419,0.5759913325309753,0.0004842050257138908
0,11,2,0,1,1,0.9709388017654419,0.5922828316688538,0.9998015761375427
0,11,3,1,0,1,0.029061181470751762,0.30889809131622314,0.9920312166213989
0,11,4,1,1,0,0.029061181470751762,0.5879483819007874,0.0017485604621469975
0,12,0,0,1,1,0.9710982441902161,0.6734248399734497,0.9987764954566956
0,12,1,0,1,0,0.9710982441902161,0.6094003319740295,0.0005498217651620507
0,12,2,0,1,1,0.9710982441902161,0.5729270577430725,0.99980229139328
0,12,3,1,0,1,0.02890174649655819,0.3142353892326355,0.9914848208427429
0,12,4,1,1,0,0.02890174649655819,0.5796603560447693,0.0017306338995695114
0,13,0,0,1,1,0.9711945652961731,0.6983789205551147,0.9988430738449097
0,13,1,0,1,0,0.9711945652961731,0.5945719480514526,0.0005766868125647306
0,13,2,0,1,1,0.9711945652961731,0.5737921595573425,0.9997885823249817
0,13,3,1,0,1,0.028805458918213844,0.34387052059173584,0.9901341795921326
0,13,4,1,1,0,0.028805458918213844,0.565811812877655,0.0019513440784066916
0,14,0,0,1,1,0.9712527990341187,0.6950057744979858,0.9988793730735779
0,14,1,0,1,0,0.9712527990341187,0.5492673516273499,0.0006206273101270199
0,14,2,0,1,1,0.9712527990341187,0.5136591196060181,0.9997733235359192
0,14,3,1,0,1,0.028747208416461945,0.4406258165836334,0.9888598918914795
0,14,4,1,1,0,0.028747208416461945,0.5383428931236267,0.0020799071062356234
0,15,0,0,1,1,0.9712880849838257,0.6309328675270081,0.9988841414451599
0,15,1,0,1,0,0.9712880849838257,0.5538718700408936,0.00068856863072142
0,15,2,0,0,1,0.9712880849838257,0.43015697598457336,0.9997604489326477
0,15,3,1,1,1,0.02871193364262581,0.5796784162521362,0.9876104593276978
0,15,4,1,1,0,0.02871193364262581,0.5170464515686035,0.0020765599329024553
0,16,0,0,1,1,0.9713094234466553,0.5666425228118896,0.9988883137702942
0,16,1,0,1,0,0.9713094234466553,0.5861680507659912,0.0007619953830726445
0,16,2,0,0,1,0.9713094234466553,0.4066193103790283,0.9997499585151672
0,16,3,1,1,1,0.028690557926893234,0.6377509236335754,0.9866446852684021
0,16,4,1,1,0,0.028690557926893234,0.5236215591430664,0.0020044490229338408
0,17,0,0,1,1,0.9713224172592163,0.5134811997413635,0.9989235997200012
0,17,1,0,1,0,0.9713224172592163,0.611186146736145,0.0008150452049449086
0,17,2,0,0,1,0.9713224172592163,0.40398380160331726,0.999744713306427
0,17,3,1,1,1,0.028677601367235184,0.6465840339660645,0.9869405627250671
0,17,4,1,1,0,0.028677601367235184,0.5375152230262756,0.0018434557132422924
0,18,0,0,0,1,0.9713302254676819,0.47963595390319824,0.9989286065101624
0,18,1,0,1,0,0.9713302254676819,0.6021246314048767,0.0008738837786950171
0,18,2,0,0,1,0.9713302254676819,0.4286283850669861,0.99973064661026
0,18,3,1,1,1,0.028669746592640877,0.6354788541793823,0.9867430925369263
0,18,4,1,1,0,0.028669746592640877,0.5647380948066711,0.001675675273872912
0,19,0,0,0,1,0.9713349938392639,0.42929133772850037,0.9989017248153687
0,19,1,0,1,0,0.9713349938392639,0.5495427250862122,0.0009702316601760685
0,19,2,0,0,1,0.9713349938392639,0.49064454436302185,0.9996989965438843
0,19,3,1,1,1,0.028664981946349144,0.5910013318061829,0.9850994944572449
0,19,4,1,1,0,0.028664981946349144,0.6175627708435059,0.0016410398529842496
0,20,0,0,0,1,0.9713379144668579,0.3888664245605469,0.9988414645195007
0,20,1,0,0,0,0.9713379144668579,0.48347488045692444,0.0010905899107456207
0,20,2,0,1,1,0.9713379144668579,0.5391764640808105,0.9996575117111206
0,20,3,1,1,1,0.028662092983722687,0.5300699472427368,0.983165979385376
0,20,4,1,1,0,0.028662092983722687,0.6733698844909668,0.0016999439103528857
0,21,0,0,0,1,0.9713396430015564,0.36747708916664124,0.9987185001373291
0,21,1,0,0,0,0.9713396430015564,0.4529336094856262,0.0012241872027516365
