seed,training_iteration,episode_reward_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,time_total_s
0,88,31.96,350.03,-318.07,-0.008518405258655548,-0.0043232981115579605,136.90149927139282
0,89,30.3,347.54,-317.24,-0.013128843158483505,-0.0030045844614505768,138.46652126312256
0,90,37.73,352.45,-314.72,-0.01636011339724064,-0.0075692832469940186,140.02300310134888
0,91,32.81,346.99,-314.18,-0.0066298916935920715,-0.004880070686340332,141.57432627677917
0,92,39.39,349.27,-309.88,-0.005003964528441429,-0.005052686668932438,143.13050532341003
0,93,49.61,338.58,-288.97,-0.012290557846426964,-0.0031432746909558773,144.6703495979309
0,94,77.18,312.09,-234.91,-0.011228306218981743,-0.011466676369309425,146.21052956581116
0,95,82.04,310.67,-228.63,-0.012898012530058622,-0.011457940563559532,147.74276733398438
0,96,79.83,317.98,-238.15,-0.010854370892047882,-0.009167186915874481,149.2791953086853
0,97,69.72,321.33,-251.61,-0.0071612074971199036,-0.007808275520801544,150.84636545181274
0,98,73.08,329.5,-256.42,-0.014078715816140175,-0.005576185882091522,152.45917224884033
0,99,80.37,331.35,-250.98,-0.011146098375320435,-0.011145688593387604,154.02624034881592
0,100,68.74,326.44,-257.7,-0.010039739310741425,-0.006602726876735687,155.56485223770142
0,101,74.42,325.95,-251.53,-0.00492478534579277,-0.0008418038487434387,157.10190534591675
0,102,79.99,327.92,-247.93,-0.0068177729845047,-0.012113448232412338,158.64353823661804
0,103,71.77,321.25,-249.48,-0.01837198995053768,-0.0048352391459047794,160.1969633102417
0,104,68.71,332.8,-264.09,-0.008090812712907791,-0.0059783607721328735,161.75066423416138
0,105,73.75,331.25,-257.5,-0.005816243588924408,-0.004013942554593086,163.33661317825317
0,106,82.81,338.85,-256.04,-0.010668866336345673,-0.004930116236209869,164.88820934295654
0,107,88.51,347.47,-258.96,-0.0139240100979805,-0.004897281527519226,166.42525434494019
0,108,84.75,346.55,-261.8,-0.0173712857067585,-0.0011232402175664902,167.97484850883484
0,109,107.31,343.6,-236.29,-0.014286247082054615,-0.002845562994480133,169.5490758419037
0,110,100.13,341.39,-241.26,-0.007165737450122833,-0.002230133395642042,171.24227499961853
0,111,90.31,339.54,-249.23,-0.0055381059646606445,-0.0073481956496834755,172.78577399253845
0,112,100.68,338.54,-237.86,-0.0102069191634655,-0.0015686824917793274,174.36039900779724
0,113,97.41,332.26,-234.85,-0.011419952847063541,-0.00676964595913887,175.89443612098694
0,114,109.84,332.47,-222.63,-0.007969348691403866,-0.005019461736083031,177.4341685771942
0,115,125.85,333.25,-207.4,-0.011152196675539017,-0.004021279513835907,178.96841859817505
0,116,139.54,338.32,-198.78,-0.006397854536771774,-0.008816052228212357,180.53572130203247
0,117,141.33,327.62,-186.29,-0.010723762214183807,-0.008096501231193542,182.09089016914368
0,118,161.41,334.35,-172.94,-0.012022746726870537,-0.004347385838627815,183.6406409740448
0,119,183.18,331.27,-148.09,-0.005478581879287958,-0.003923396579921246,185.17415380477905
0,120,183.78,334.52,-150.74,-0.009761005640029907,-0.005029056221246719,186.73516178131104
