episode,step,system_idx,theta,signal,attacker_action,belief_real,defender_prob_signal_h,attacker_prob_attack,parameter_name,parameter_value
0,0,0,1,1,1,0.5,0.5683276653289795,0.6379875540733337,c_theta1,0.6
0,0,1,1,0,1,0.5,0.39592090249061584,0.5099765658378601,c_theta1,0.6
0,0,2,0,1,0,0.5,0.5099347829818726,0.36235564947128296,c_theta1,0.6
0,0,3,0,1,0,0.5,0.5376036167144775,0.2587887942790985,c_theta1,0.6
0,0,4,1,1,0,0.5,0.5461868047714233,0.3154703378677368,c_theta1,0.6
0,1,0,1,1,1,0.20000000298023224,0.6342930197715759,0.8414995074272156,c_theta1,0.6
0,1,1,1,0,0,0.800000011920929,0.27947404980659485,0.3598036766052246,c_theta1,0.6
0,1,2,0,0,0,0.20000000298023224,0.3960166573524475,0.2823794186115265,c_theta1,0.6
0,1,3,0,1,0,0.20000000298023224,0.6161821484565735,0.09716365486383438,c_theta1,0.6
0,1,4,1,1,0,0.20000000298023224,0.6440785527229309,0.10827755182981491,c_theta1,0.6
0,2,0,1,1,1,0.09734101593494415,0.7340640425682068,0.8841307759284973,c_theta1,0.6
0,2,1,1,0,0,0.902658998966217,0.29256078600883484,0.24761497974395752,c_theta1,0.6
0,2,2,0,0,0,0.6330826282501221,0.44784924387931824,0.2159288376569748,c_theta1,0.6
0,2,3,0,1,0,0.09734101593494415,0.6733343601226807,0.056667719036340714,c_theta1,0.6
0,2,4,1,1,0,0.09734101593494415,0.5075306296348572,0.057225506752729416,c_theta1,0.6
0,3,0,1,1,1,0.060818564146757126,0.7923250198364258,0.9058133363723755,c_theta1,0.6
0,3,1,1,0,0,0.9391814470291138,0.334185928106308,0.18546685576438904,c_theta1,0.6
0,3,2,0,0,0,0.847759485244751,0.4809747338294983,0.1606079488992691,c_theta1,0.6
0,3,3,0,1,0,0.060818564146757126,0.7402268052101135,0.04705146700143814,c_theta1,0.6
0,3,4,1,0,0,0.060818564146757126,0.46847081184387207,0.04289091005921364,c_theta1,0.6
0,4,0,1,1,1,0.04537151753902435,0.8640188574790955,0.9151987433433533,c_theta1,0.6
0,4,1,1,0,0,0.9546284675598145,0.3731367588043213,0.2060859054327011,c_theta1,0.6
0,4,2,0,1,0,0.9189220070838928,0.554581880569458,0.1412699967622757,c_theta1,0.6
0,4,3,0,1,0,0.04537151753902435,0.819659948348999,0.03292277827858925,c_theta1,0.6
0,4,4,1,0,0,0.43196243047714233,0.4163772165775299,0.03390607610344887,c_theta1,0.6
0,5,0,1,1,1,0.03790419548749924,0.9177818894386292,0.9249693155288696,c_theta1,0.6
0,5,1,1,0,0,0.9620957970619202,0.4221143126487732,0.21440784633159637,c_theta1,0.6
0,5,2,0,1,0,0.5215452313423157,0.5400362610816956,0.13421496748924255,c_theta1,0.6
0,5,3,0,1,0,0.03790419548749924,0.8591642379760742,0.025982754305005074,c_theta1,0.6
0,5,4,1,0,0,0.7720981240272522,0.3045153319835663,0.02650945447385311,c_theta1,0.6
0,6,0,1,1,1,0.033965762704610825,0.9427003860473633,0.9258449673652649,c_theta1,0.6
0,6,1,1,0,0,0.9660342335700989,0.4439520835876465,0.2574794888496399,c_theta1,0.6
0,6,2,0,1,0,0.20850004255771637,0.5636002421379089,0.15062208473682404,c_theta1,0.6
0,6,3,0,1,0,0.033965762704610825,0.8740106225013733,0.020384395495057106,c_theta1,0.6
0,6,4,1,0,0,0.8934409618377686,0.23559167981147766,0.02392350696027279,c_theta1,0.6
0,7,0,1,1,1,0.03177250549197197,0.9530147314071655,0.9255030751228333,c_theta1,0.6
0,7,1,1,0,0,0.9682275056838989,0.4903855323791504,0.2493681162595749,c_theta1,0.6
0,7,2,0,1,0,0.10016428679227829,0.609106719493866,0.14770981669425964,c_theta1,0.6
0,7,3,0,1,0,0.03177250549197197,0.8997721076011658,0.019808929413557053,c_theta1,0.6
0,7,4,1,0,0,0.9355961084365845,0.2113102823495865,0.022872216999530792,c_theta1,0.6
0,8,0,1,1,1,0.03050963021814823,0.9694469571113586,0.9373814463615417,c_theta1,0.6
0,8,1,1,1,0,0.9694903492927551,0.5080012679100037,0.22929774224758148,c_theta1,0.6
0,8,2,0,1,0,0.06192696467041969,0.6484369039535522,0.14754506945610046,c_theta1,0.6
0,8,3,0,1,0,0.03050963021814823,0.9244495630264282,0.020819688215851784,c_theta1,0.6
0,8,4,1,0,0,0.9529958963394165,0.19156356155872345,0.024423960596323013,c_theta1,0.6
0,9,0,1,1,1,0.029767485335469246,0.971541166305542,0.9363425970077515,c_theta1,0.6
0,9,1,1,1,0,0.6707392334938049,0.5566608309745789,0.25137317180633545,c_theta1,0.6
0,9,2,0,1,0,0.04587969556450844,0.6819165945053101,0.14647293090820312,c_theta1,0.6
0,9,3,0,1,0,0.029767485335469246,0.9342517256736755,0.01531565748155117,c_theta1,0.6
0,9,4,1,0,0,0.9612674713134766,0.21871034801006317,0.02130548097193241,c_theta1,0.6
0,10,0,1,1,1,0.029325908049941063,0.9766900539398193,0.9328640103340149,c_theta1,0.6
0,10,1,1,1,0,0.2779347002506256,0.5634512901306152,0.21951986849308014,c_theta1,0.6
0,10,2,0,1,0,0.03816317766904831,0.7069787383079529,0.12261423468589783,c_theta1,0.6
0,10,3,0,1,0,0.029325908049941063,0.9372413158416748,0.014954360201954842,c_theta1,0.6
0,10,4,1,0,0,0.9655840396881104,0.21695326268672943,0.02205919846892357,c_theta1,0.6
0,11,0,1,1,1,0.029061181470751762,0.9780536890029907,0.9260501861572266,c_theta1,0.6
0,11,1,1,1,0,0.12288738787174225,0.5672149062156677,0.21130938827991486,c_theta1,0.6
0,11,2,0,1,0,0.03410692140460014,0.6926384568214417,0.11302053928375244,c_theta1,0.6
0,11,3,0,1,0,0.029061181470751762,0.9407485723495483,0.016154251992702484,c_theta1,0.6
0,11,4,1,0,0,0.9679720997810364,0.2057029902935028,0.022232411429286003,c_theta1,0.6
0,12,0,1,1,1,0.02890174649655819,0.9801616668701172,0.9236453175544739,c_theta1,0.6
0,12,1,1,1,0,0.07054486125707626,0.5673022270202637,0.20074662566184998,c_theta1,0.6
0,12,2,0,1,0,0.03185271471738815,0.6719578504562378,0.10695967823266983,c_theta1,0.6
0,12,3,0,1,0,0.02890174649655819,0.9435469508171082,0.016406964510679245,c_theta1,0.6
0,12,4,1,0,0,0.9693416357040405,0.1973496526479721,0.02397901564836502,c_theta1,0.6
0,13,0,1,1,1,0.028805458918213844,0.9810619950294495,0.9224044680595398,c_theta1,0.6
0,13,1,1,1,0,0.04972977563738823,0.5578625202178955,0.18376702070236206,c_theta1,0.6
0,13,2,0,1,0,0.03055638261139393,0.6577840447425842,0.10329794883728027,c_theta1,0.6
0,13,3,0,1,0,0.028805458918213844,0.9420323967933655,0.016627956181764603,c_theta1,0.6
0,13,4,1,0,0,0.970144510269165,0.19830502569675446,0.025545265525579453,c_theta1,0.6
0,14,0,1,1,1,0.028747208416461945,0.9827418923377991,0.920478105545044,c_theta1,0.6
0,14,1,1,1,0,0.040092553943395615,0.556761622428894,0.17429456114768982,c_theta1,0.6
0,14,2,0,1,0,0.029795166105031967,0.6344237923622131,0.09907849878072739,c_theta1,0.6
0,14,3,0,1,0,0.028747208416461945,0.9429751634597778,0.01666867360472679,c_theta1,0.6
0,14,4,1,0,0,0.9706215262413025,0.19929635524749756,0.02603299543261528,c_theta1,0.6
0,15,0,1,1,1,0.02871193364262581,0.983945906162262,0.9201024174690247,c_theta1,0.6
0,15,1,1,1,0,0.035147517919540405,0.5551145672798157,0.16327597200870514,c_theta1,0.6
0,15,2,0,1,0,0.02934245392680168,0.6166712641716003,0.09558751434087753,c_theta1,0.6
0,15,3,0,1,0,0.02871193364262581,0.9445765614509583,0.017485924065113068,c_theta1,0.6
0,15,4,1,0,0,0.9709072113037109,0.20203040540218353,0.026123255491256714,c_theta1,0.6
0,16,0,1,1,1,0.028690557926893234,0.9847901463508606,0.9221208691596985,c_theta1,0.6
0,16,1,1,1,0,0.0324401818215847,0.5586782693862915,0.15410833060741425,c_theta1,0.6
0,16,2,0,1,0,0.029071126133203506,0.6127768754959106,0.09155217558145523,c_theta1,0.6
0,16,3,0,1,0,0.028690557926893234,0.9479101896286011,0.01709350384771824,c_theta1,0.6
0,16,4,1,0,0,0.9710791707038879,0.2030201405286789,0.026341700926423073,c_theta1,0.6
0,17,0,1,1,1,0.028677601367235184,0.9853482842445374,0.9222074151039124,c_theta1,0.6
0,17,1,1,1,0,0.03089747205376625,0.5705516338348389,0.14624853432178497,c_theta1,0.6
0,17,2,0,1,0,0.028907746076583862,0.6180475354194641,0.08885445445775986,c_theta1,0.6
0,17,3,0,1,0,0.028677601367235184,0.9511359333992004,0.016545385122299194,c_theta1,0.6
0,17,4,1,0,0,0.9711830019950867,0.2037837952375412,0.027535006403923035,c_theta1,0.6
0,18,0,1,1,1,0.028669746592640877,0.9858729839324951,0.9191238284111023,c_theta1,0.6
0,18,1,1,1,0,0.02999662607908249,0.5847553014755249,0.14044396579265594,c_theta1,0.6
0,18,2,0,1,0,0.028809085488319397,0.6199907660484314,0.08514508605003357,c_theta1,0.6
0,18,3,0,1,0,0.028669746592640877,0.9535263776779175,0.01574808359146118,c_theta1,0.6
